,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,screen name,term,time,tweet,user id
66,0,1682,539,0,"[{'screen_name': 'issa_blackie', 'name': 'Black King', 'id': 548507727, 'id_str': '548507727', 'indices': [0, 13]}]",0,Sun Sep 13 06:17:27 +0000 2015,548507727.0,,SkepticsAnon.,23038,NdindiMuigai,blackie,Thu Sep 21 14:42:59 +0000 2017,@issa_blackie 😂😂 accurate,3639190641
67,0,501,307,0,"[{'screen_name': 'HamzaShahzad94', 'name': 'Hamza Shahzad', 'id': 910862102709129217, 'id_str': '910862102709129217', 'indices': [0, 15]}]",0,Sun Sep 09 20:42:27 +0000 2012,9.108621027091292e+17,"Lahore, Islamabad",Ali Hamza Sheikh,5928,alihamza_sheikh,blackie,Thu Sep 21 14:29:03 +0000 2017,@HamzaShahzad94 hello blackie chan 😘😘😘,813855590
68,0,20,20,2,[],0,Fri Jan 10 12:23:05 +0000 2014,,"New York, NY",Color-Me-WHIMSY,363,Color_Me_WHIMSY,bo-bo,Fri Sep 22 02:43:32 +0000 2017,bo-bo's Street Chic Hanbok | Limited edition avail. now at https://t.co/8ACzly3zgA #EthicalFashion #kidsfashion… https://t.co/METJBAadJj,2285017933
69,0,1959,674,0,"[{'screen_name': 'jimmyjazz24', 'name': 'OG Green 🤙🏾', 'id': 261681946, 'id_str': '261681946', 'indices': [0, 12]}]",0,Tue Jul 31 02:05:31 +0000 2012,261681946.0,Virginia,Vinny Ross,5070,_VINNY_ROSS_,bo-bo,Thu Sep 21 17:24:22 +0000 2017,@jimmyjazz24 201 wearing bo-bo’s,727333154
70,4,1040,1174,0,"[{'screen_name': 'supersloth', 'name': 'Chunk Stuffer', 'id': 1312381, 'id_str': '1312381', 'indices': [0, 11]}, {'screen_name': 'WandaPsyched', 'name': 'Wanda Woman 🗽', 'id': 15382432, 'id_str': '15382432', 'indices': [12, 25]}, {'screen_name': 'ACMESalesRep', 'name': 'ACME Sales Manager', 'id': 22226671, 'id_str': '22226671', 'indices': [26, 39]}, {'screen_name': 'ajenable', 'name': 'Jennifer Bossypants', 'id': 119618571, 'id_str': '119618571', 'indices': [40, 49]}]",0,Sun Aug 16 00:44:37 +0000 2009,1312381.0,Madison,Travis Pineapple,99361,Rob_In_WI,bo-bo,Thu Sep 21 16:47:04 +0000 2017,"@supersloth @WandaPsyched @ACMESalesRep @ajenable whenever I'm feeling down, I go out and get a quickie bo-bo and I feel so much better",66014534
71,1,154,212,0,[],0,Sun Mar 05 00:03:41 +0000 2017,,baryo dos kwatro singko,sar 🍍,4864,sarkriiim,bo-bo,Thu Sep 21 08:39:24 +0000 2017,binky papish nuk-nuk boo-boo bo-bo bah-bah chupie hushie-baby tootsie,838178161422565376
72,0,68,211,0,"[{'screen_name': 'KamalaHarris', 'name': 'Kamala Harris', 'id': 30354991, 'id_str': '30354991', 'indices': [0, 13]}]",0,Sat Jan 28 23:11:02 +0000 2012,30354991.0,Canada,Mike O'Tolkien 🇨🇦,1226,MikeTolkien,bo-bo,Wed Sep 20 04:31:52 +0000 2017,"@KamalaHarris It's as if they think health care is only for the healthy. ""Sorry, you got a bo-bo? For you, HC is a no-no.""",477198250
73,4,1665,2172,0,"[{'screen_name': 'JimboBroome', 'name': 'James Broome', 'id': 451284688, 'id_str': '451284688', 'indices': [0, 12]}, {'screen_name': 'SimonVerdegem', 'name': 'Simon Verdegem', 'id': 1167075974, 'id_str': '1167075974', 'indices': [13, 27]}]",0,Sat Dec 04 12:34:10 +0000 2010,451284688.0,Bath & Suffolk,Nick Short,48162,nickfshort,bo-bo,Wed Sep 20 04:09:43 +0000 2017,"@JimboBroome @SimonVerdegem Blimey! Well, have fun. Back to beddly bo-bo's for me, I'm pleased to report ... zzzzzzzzzz",222779550
74,0,1439,973,0,[],0,Sat Oct 11 00:16:03 +0000 2014,,CA,aalyezah🍂 | invited,20901,herronsoreos,bo-bo,Wed Sep 20 00:47:34 +0000 2017,I have a bo-bo. Haha ya see what I did there 💩💩💩 https://t.co/dsulhFM3Fz,2821649949
75,0,254,517,0,[],0,Sun Dec 02 21:11:25 +0000 2012,,"Downey, CA",Paul Howard Duran,6073,pauodileater,bo-bo,Tue Sep 19 12:18:15 +0000 2017,I guess the asphalt of the street got a bo-bo. See the band aid? https://t.co/MdgN3lk2P8,985398757
76,0,1262,1489,0,"[{'screen_name': 'hooter009', 'name': 'Marvin D Huitfeldt', 'id': 782955112503373824, 'id_str': '782955112503373824', 'indices': [3, 13]}, {'screen_name': 'BURNINGPOUND', 'name': 'fitness & nutrition', 'id': 809579732576546819, 'id_str': '809579732576546819', 'indices': [15, 28]}, {'screen_name': 'ForHisGlory52', 'name': '4God†andCountry', 'id': 849991615620014080, 'id_str': '849991615620014080', 'indices': [29, 43]}]",1,Mon Oct 03 14:47:00 +0000 2016,,"New York, USA",Marvin D Huitfeldt,1856,hooter009,bo-bo,Mon Sep 18 21:52:31 +0000 2017,"RT @hooter009: @BURNINGPOUND @ForHisGlory52 Now let that be a lesson for ya ""bo-bo""! https://t.co/Z6AvpNRobj",782955112503373824
77,2,1262,1489,0,"[{'screen_name': 'BURNINGPOUND', 'name': 'fitness & nutrition', 'id': 809579732576546819, 'id_str': '809579732576546819', 'indices': [0, 13]}, {'screen_name': 'ForHisGlory52', 'name': '4God†andCountry', 'id': 849991615620014080, 'id_str': '849991615620014080', 'indices': [14, 28]}]",1,Mon Oct 03 14:47:00 +0000 2016,8.095797325765468e+17,"New York, USA",Marvin D Huitfeldt,1856,hooter009,bo-bo,Mon Sep 18 21:40:48 +0000 2017,"@BURNINGPOUND @ForHisGlory52 Now let that be a lesson for ya ""bo-bo""! https://t.co/Z6AvpNRobj",782955112503373824
78,2,148,231,0,"[{'screen_name': 'kagries28', 'name': 'Kent Gries', 'id': 822887006686642176, 'id_str': '822887006686642176', 'indices': [0, 10]}, {'screen_name': 'FLOTUS', 'name': 'Melania Trump', 'id': 818876014390603776, 'id_str': '818876014390603776', 'indices': [11, 18]}, {'screen_name': 'WhiteHouseHstry', 'name': 'White House History', 'id': 106448460, 'id_str': '106448460', 'indices': [19, 35]}]",0,Thu Feb 19 16:16:07 +0000 2009,8.228870066866422e+17,Northern Virginia,MrAlysha,14667,HedgesLaker,bo-bo,Sun Sep 17 16:45:18 +0000 2017,@kagries28 @FLOTUS @WhiteHouseHstry Just like she holds her bo-bo https://t.co/T9Q2pepsM9,21311972
79,0,404,542,0,"[{'screen_name': 'tenerence', 'name': 'Andrew Gaines', 'id': 175596827, 'id_str': '175596827', 'indices': [3, 13]}, {'screen_name': 'witchgoblin', 'name': 'Paige ☆ DeCobray', 'id': 452719589, 'id_str': '452719589', 'indices': [15, 27]}]",1,Wed Jun 26 20:40:01 +0000 2013,,"Utah, USA",Cersei's space cat,8741,tessiibil,bo-bo,Sun Sep 17 15:50:27 +0000 2017,RT @tenerence: @witchgoblin listen: I appreciate your content. I really do. but don't sully Bo-bo bo-bobo like that,1549058450
80,0,1,19,1,[],0,Tue Aug 30 14:26:49 +0000 2016,,Pariah county,hetsnormonster,125,kevinfartpants,bo-bo,Sat Sep 16 11:43:22 +0000 2017,"#Boris Johnson: Blame slick Dave &amp; rhyming runes.  Bo-bo 'knows' rhyme 350 with anything,then bluster&amp; the bo-bo boogie will do the rest.",770628845468848128
81,0,136,140,0,"[{'screen_name': 'funder', 'name': 'Scott Dworkin', 'id': 14247236, 'id_str': '14247236', 'indices': [0, 7]}, {'screen_name': 'tweetfc2', 'name': 'F C', 'id': 372898558, 'id_str': '372898558', 'indices': [8, 17]}, {'screen_name': 'billprady', 'name': 'Bill Prady', 'id': 59524045, 'id_str': '59524045', 'indices': [18, 28]}]",0,Wed Apr 05 03:27:39 +0000 2017,14247236.0,"Washington, USA",Gordon Shumway,5887,GordonShumway66,bo-bo,Fri Sep 15 06:33:14 +0000 2017,"@funder @tweetfc2 @billprady But darn, I'd bet he'll find a bo-bo on the wall and send FEMA a $12 mil claim..",849463518361473024
82,0,73,345,0,[],0,Thu May 30 23:34:48 +0000 2013,,"Baton Rouge, LA",jasmin orgeron,320,jasmin_orgeron,bo-bo,Wed Sep 13 16:11:49 +0000 2017,"James got a bo-bo at school so mommy and bruhda fixed him up once the peroxide hit his bo-bo ""awh-mannn"" what we he… https://t.co/MW0iiaRhg1",1470909169
83,0,197,303,0,"[{'screen_name': 'wonky_bonky', 'name': 'Wonkio Bonkowski', 'id': 1295206435, 'id_str': '1295206435', 'indices': [0, 12]}]",0,Wed Feb 11 15:14:31 +0000 2009,1295206435.0,Birmingham UK,Paul Greenhill,9055,Greenhill81,bonky,Fri Sep 22 17:01:42 +0000 2017,@wonky_bonky Eat shit you bastard!!,20595580
84,0,13,0,0,[],0,Fri Jul 28 14:06:13 +0000 2017,,ICON: @WTFUTURES,lyra bot,2178,lyrabot3000,bonky,Fri Sep 22 11:42:34 +0000 2017,Im literally a clown Im literally a fucking bonky nosed harlequin *juggling pins and sobbing*,890936435246813184
85,0,13,0,0,[],0,Fri Jul 28 14:06:13 +0000 2017,,ICON: @WTFUTURES,lyra bot,2178,lyrabot3000,bonky,Thu Sep 21 18:42:29 +0000 2017,Im literally a clown Im literally a fucking bonky nosed harlequin *juggling pins and sobbing*,890936435246813184
86,0,470,287,0,[],0,Fri Feb 20 20:45:34 +0000 2015,,"Colorado, USA",ThatsSoChrysy🌸,14109,chrysy_,bonky,Wed Sep 20 18:16:32 +0000 2017,"Inky ,binky bonky daddy had a donkey , donkey died, daddy cried, inky binky bonky.!!!",3048034594
87,6,296,171,0,[],0,Wed Jan 01 05:30:34 +0000 2014,,,Gippy,18227,babyplant_,bonky,Wed Sep 20 14:38:08 +0000 2017,Just thinking about how tiny bonky was when we found him. He's the size of a bug. https://t.co/6N8coGX9PI,2271208106
88,0,71,240,0,"[{'screen_name': 'mermhart', 'name': 'Miranda Hart', 'id': 19869102, 'id_str': '19869102', 'indices': [0, 9]}]",0,Sat Jul 29 05:44:37 +0000 2017,19869102.0,,darts chick 🐥,689,Dartschick,bonky,Wed Sep 20 12:36:24 +0000 2017,"@mermhart What do you call a donkey with one leg and one eye, making love while breaking wind?
A stinky bonky winky wonky donkey",891172589934182400
89,0,161,147,0,[],0,Wed Nov 05 18:11:41 +0000 2014,,,✖️Michelle✖️,3711,michellechantar,bonky,Wed Sep 20 00:13:59 +0000 2017,I can't be in the library for more than 4 hours or else I'm gonna go bonky!!!,2891090395
90,3,143,373,0,"[{'screen_name': 'peculiarshingek', 'name': 'sunglasses boi', 'id': 2209974618, 'id_str': '2209974618', 'indices': [0, 16]}]",0,Sat Nov 23 04:23:53 +0000 2013,2209974618.0,,sunglasses boi,16255,peculiarshingek,bonky,Tue Sep 19 21:33:48 +0000 2017,@peculiarshingek she's a bonky bonky Stabby girl,2209974618
91,0,13,0,0,[],0,Fri Jul 28 14:06:13 +0000 2017,,ICON: @WTFUTURES,lyra bot,2178,lyrabot3000,bonky,Tue Sep 19 17:42:27 +0000 2017,Im literally a clown Im literally a fucking bonky nosed harlequin *juggling pins and sobbing*,890936435246813184
92,1,13,0,0,[],0,Fri Jul 28 14:06:13 +0000 2017,,ICON: @WTFUTURES,lyra bot,2178,lyrabot3000,bonky,Mon Sep 18 22:42:28 +0000 2017,Im literally a clown Im literally a fucking bonky nosed harlequin *juggling pins and sobbing*,890936435246813184
93,3,97,55,0,[],0,Sat May 11 16:59:37 +0000 2013,,"Florida, USA",arin (｡•́︿•̀｡),11728,tsundirector,bonky,Sun Sep 17 21:56:27 +0000 2017,ready to watch this bonky nosed harlequin movie https://t.co/trs8OnJ3NW,1421107812
94,10,296,171,0,[],0,Wed Jan 01 05:30:34 +0000 2014,,,Gippy,18227,babyplant_,bonky,Sun Sep 17 18:02:07 +0000 2017,I spent the first 10 film things on bonky https://t.co/RMPl2xExef,2271208106
95,0,109,262,0,"[{'screen_name': 'OkestElpheltUSA', 'name': 'hungwy leprechaun', 'id': 56526654, 'id_str': '56526654', 'indices': [3, 19]}]",1,Sun Apr 26 17:04:20 +0000 2015,,Keith • 2⃣2⃣ • ♂ • ENFJ • ♎,🍓🐰,61852,gantaikid,bonky,Sat Sep 16 19:11:22 +0000 2017,"RT @OkestElpheltUSA: i called monkey burger ""monky bonky"" and Keith broke up with me on the spot",3176888394
96,1,361,640,0,[],1,Mon Jul 13 23:08:37 +0000 2009,,"Tucson, AZ",hungwy leprechaun,39164,OkestElpheltUSA,bonky,Sat Sep 16 19:03:43 +0000 2017,"i called monkey burger ""monky bonky"" and Keith broke up with me on the spot",56526654
97,0,13,0,0,[],0,Fri Jul 28 14:06:13 +0000 2017,,ICON: @WTFUTURES,lyra bot,2178,lyrabot3000,bonky,Sat Sep 16 16:42:30 +0000 2017,Im literally a clown Im literally a fucking bonky nosed harlequin *juggling pins and sobbing*,890936435246813184
98,0,35,119,0,[],0,Mon Jun 12 20:56:52 +0000 2017,,,Jade🌞,921,JadeIguess,bonky,Sat Sep 16 04:47:10 +0000 2017,*Plays inky binky bonky with family to determine who has to make a store run*,874369933592985603
99,0,1241,373,0,"[{'screen_name': '__tdx', 'name': '🌻', 'id': 2166610679, 'id_str': '2166610679', 'indices': [3, 9]}]",2,Thu Jun 19 02:52:19 +0000 2014,,704,🌙,101986,sunflowercai,bonky,Sat Sep 16 01:29:10 +0000 2017,RT @__tdx: that tiny ass hole. inky binky bonky ass penis. https://t.co/NreoW1phJ8,2621799095
100,7,9074,4184,0,[],2,Sun Nov 03 16:47:39 +0000 2013,,jeanny lives forever ,🌻,152575,__tdx,bonky,Sat Sep 16 01:28:18 +0000 2017,that tiny ass hole. inky binky bonky ass penis. https://t.co/NreoW1phJ8,2166610679
101,0,77,535,0,"[{'screen_name': 'DamienHaas', 'name': 'Damien Haas', 'id': 48924387, 'id_str': '48924387', 'indices': [0, 11]}]",0,Wed Mar 09 08:03:27 +0000 2011,48924387.0,,Anthony Etaugh,293,big3taugh,bonky,Fri Sep 15 20:33:41 +0000 2017,@DamienHaas The bonky chillios comedy hour...and Damien,263048035
102,3,373,264,0,"[{'screen_name': 'GwiziSoneni', 'name': 'NdiMhle tu👌♿', 'id': 1061197369, 'id_str': '1061197369', 'indices': [42, 54]}, {'screen_name': 'KeithKikiMoyo', 'name': '#shoes2schoolzw', 'id': 2259655529, 'id_str': '2259655529', 'indices': [55, 69]}, {'screen_name': 'ngizwakele', 'name': '@ngizwakele !', 'id': 1056997296, 'id_str': '1056997296', 'indices': [70, 81]}, {'screen_name': 'CurateByo', 'name': 'Itai', 'id': 828517140013654016, 'id_str': '828517140013654016', 'indices': [82, 92]}, {'screen_name': 'CulxureMagZim', 'name': '#CulxureZw', 'id': 2815822013, 'id_str': '2815822013', 'indices': [93, 107]}]",0,Tue Nov 06 19:30:28 +0000 2012,1061197369.0,Bulawayo,Antihero,1069,PhilaniANyoni,bonky,Fri Sep 15 11:39:48 +0000 2017,"Pinky-pinky-bonky father-had-a-donkey...

@GwiziSoneni @KeithKikiMoyo @ngizwakele @curateByo @CulxureMagZim",930393355
103,0,13,0,0,[],0,Fri Jul 28 14:06:13 +0000 2017,,ICON: @WTFUTURES,lyra bot,2178,lyrabot3000,bonky,Fri Sep 15 00:42:32 +0000 2017,Im literally a clown Im literally a fucking bonky nosed harlequin *juggling pins and sobbing*,890936435246813184
104,1,77,535,1,"[{'screen_name': 'supershayne', 'name': 'Shayne Topp', 'id': 38811911, 'id_str': '38811911', 'indices': [0, 12]}]",0,Wed Mar 09 08:03:27 +0000 2011,38811911.0,,Anthony Etaugh,293,big3taugh,bonky,Thu Sep 14 18:26:22 +0000 2017,@supershayne happy birthday bonky #ahhhhhhhhhhhhhh,263048035
105,2,219,167,0,"[{'screen_name': 'scottlxng', 'name': 'Lₐᵤᵣₐ', 'id': 3006566446, 'id_str': '3006566446', 'indices': [0, 10]}, {'screen_name': 'Chxvez', 'name': 'rhi', 'id': 783078490706968576, 'id_str': '783078490706968576', 'indices': [11, 18]}]",0,Tue Jan 20 02:45:14 +0000 2015,3006566446.0,26 - Pan - She - 🇧🇷,ᴵ ᶫᵒᵛᵉ ᴴᵃᶰᵏ ᴾʸᵐ,42796,avengemehamlet,bonky,Thu Sep 14 18:23:07 +0000 2017,"@scottlxng @Chxvez lol why? i know his stans are usually annoying and all but i only hate steve and the rest
bonky did nothing wrong",2990584915
106,1,302,868,0,"[{'screen_name': 'Tilburyscaffold', 'name': 'Tilburyscaffolding', 'id': 2448174173, 'id_str': '2448174173', 'indices': [0, 16]}]",0,Fri Dec 03 11:13:55 +0000 2010,2448174173.0,"The clock end , Highbury N5",Noel,5027,noelsymagic,bonky,Thu Sep 14 15:53:26 +0000 2017,@Tilburyscaffold Liberty I'll call bonky !,222421639
107,2,15,109,0,"[{'screen_name': 'wonky_bonky', 'name': 'Wonkio Bonkowski', 'id': 1295206435, 'id_str': '1295206435', 'indices': [0, 12]}, {'screen_name': 'Greenhill81', 'name': 'Paul Greenhill', 'id': 20595580, 'id_str': '20595580', 'indices': [13, 25]}, {'screen_name': 'Rose83OConnor', 'name': ""Rosemarie O'Connor"", 'id': 609354061, 'id_str': '609354061', 'indices': [26, 40]}]",0,Sun Jul 10 10:45:25 +0000 2016,1295206435.0,,Joanne Maya Sippitts,42,maya_joanne,bonky,Thu Sep 14 12:23:58 +0000 2017,@wonky_bonky @Greenhill81 @Rose83OConnor Love Elmo! Have a great time lovelies! X,752091348531019776
108,0,13,0,0,[],0,Fri Jul 28 14:06:13 +0000 2017,,ICON: @WTFUTURES,lyra bot,2178,lyrabot3000,bonky,Wed Sep 13 10:12:56 +0000 2017,Im literally a clown Im literally a fucking bonky nosed harlequin *juggling pins and sobbing*,890936435246813184
109,0,1978,0,0,"[{'screen_name': 'FurmigaDub', 'name': 'Furmiga Dub', 'id': 219571859, 'id_str': '219571859', 'indices': [3, 14]}, {'screen_name': 'BOOGAT_oficial', 'name': 'BgtvtchGldstn', 'id': 60757023, 'id_str': '60757023', 'indices': [98, 113]}]",1,Tue Jul 28 00:24:29 +0000 2009,,Las Americas & beyond...,BgtvtchGldstn,8585,BOOGAT_oficial,boogat,Wed Sep 13 18:45:24 +0000 2017,RT @FurmigaDub: A new favorite: Boogat - Cumbia De Las Luchas (ft. Karim de Syncop) - Original by @boogat_oficial https://t.co/Sd8QXGJZOm o…,60757023
110,0,903,469,0,[],0,Sun Mar 02 23:07:23 +0000 2014,,WSU,Kyle,15256,__kjohn,boogie,Fri Sep 22 19:32:48 +0000 2017,"That a boogie, pnb rock, and nba youngboy song slaps",2369495964
111,0,7777,1113,7,"[{'screen_name': 'djjohnsimmons', 'name': 'djjohnsimmons', 'id': 18916196, 'id_str': '18916196', 'indices': [3, 17]}, {'screen_name': 'WhistlerChicago', 'name': 'The Whistler', 'id': 47721700, 'id_str': '47721700', 'indices': [19, 35]}]",1,Tue Jun 16 19:39:06 +0000 2009,,"Logan Square, Chicago IL 60647",The Whistler,10025,WhistlerChicago,boogie,Fri Sep 22 19:32:20 +0000 2017,"RT @djjohnsimmons: @WhistlerChicago 2nite, spinning 9:30-2, no cover! #soul #funk #disco #boogie #house #grooves #logansquare #milwaukeeave…",47721700
112,0,325,297,0,"[{'screen_name': 'Just_Josh__', 'name': 'Josh Ayala', 'id': 594158717, 'id_str': '594158717', 'indices': [3, 15]}]",5,Mon Apr 30 06:18:39 +0000 2012,,,O,8749,FlyGuyO_,boogie,Fri Sep 22 19:32:17 +0000 2017,RT @Just_Josh__: Patiently waiting for this A boogie album...,566965864
113,0,1628,376,0,"[{'screen_name': 'tohandsomemike_', 'name': 'Mike V.', 'id': 2339667792, 'id_str': '2339667792', 'indices': [3, 19]}]",1,Wed Jul 13 20:27:13 +0000 2011,,RIP Gabriel & Daveon & Joey,lex,49564,LoMasterLex,boogie,Fri Sep 22 19:31:51 +0000 2017,RT @tohandsomemike_: a boogie bodied his new shit😭,334883404
114,0,125,384,0,"[{'screen_name': 'HereticHR', 'name': 'Heretic 🌹', 'id': 188462952, 'id_str': '188462952', 'indices': [3, 13]}, {'screen_name': 'KeebaMusic', 'name': 'Alessio Scozzaro', 'id': 4377325756, 'id_str': '4377325756', 'indices': [63, 74]}]",3,Tue Mar 14 18:06:14 +0000 2017,,"Stoke-on-Trent, England",Nick Tomo,1644,NICKTOMO73,boogie,Fri Sep 22 19:31:03 +0000 2017,"RT @HereticHR: LEEDS!

I'm playing a set full of new shit with @KeebaMusic, 8th October at HiFi. Free entry, come have a boogie 💃🏽 https://…",841712088238170114
115,0,10645,644,1,"[{'screen_name': 'carlosbb588_bb', 'name': '🕶CarlosBb 10.1 K🌶️', 'id': 3123940594, 'id_str': '3123940594', 'indices': [3, 18]}, {'screen_name': 'AdultBrazil', 'name': 'AɗυƖт ƁяαzιƖ™', 'id': 1906559318, 'id_str': '1906559318', 'indices': [76, 88]}, {'screen_name': 'CamGirlz1', 'name': 'cαмɢιrlz♀', 'id': 1290140503, 'id_str': '1290140503', 'indices': [89, 99]}, {'screen_name': 'kymsw12', 'name': 'MʀRT 197K', 'id': 1413234740, 'id_str': '1413234740', 'indices': [100, 108]}, {'screen_name': 'burger_boogie', 'name': 'βԱའƓƐའβOOƓįƐ - 289K', 'id': 399622781, 'id_str': '399622781', 'indices': [109, 123]}]",35,Tue Jun 28 20:25:15 +0000 2016,,UK,RT4FD,72741,RT4FD,boogie,Fri Sep 22 19:30:51 +0000 2017,"RT @carlosbb588_bb: Moni_ 💚 #online 9-10pm-ish

https://t.co/WI95gjoo45 🔗💜

@AdultBrazil @CamGirlz1 @kymsw12 @burger_boogie @CamGirlErotica…",747888613648654340
116,0,375,336,0,"[{'screen_name': 'EazyBreexy', 'name': 'EasyBreezy', 'id': 2310228246, 'id_str': '2310228246', 'indices': [0, 11]}, {'screen_name': 'chanelwestcoast', 'name': 'Chanel', 'id': 22562425, 'id_str': '22562425', 'indices': [12, 28]}]",0,Wed Nov 04 02:35:04 +0000 2009,2310228246.0,Just look up / south fl,.malcolm♕,26839,bow2theprince_5,boogie,Fri Sep 22 19:29:47 +0000 2017,@EazyBreexy @chanelwestcoast And I don't think she tried to act boogie(I think we both spelling it wrong lol) but w… https://t.co/UOOBYCrbJR,87345277
117,0,349,292,0,"[{'screen_name': 'A_Geechi', 'name': 'A', 'id': 286818213, 'id_str': '286818213', 'indices': [3, 12]}]",642,Thu Feb 10 18:04:44 +0000 2011,,"Brampton, Ontario",Baedrian 🍀,40214,champagne__ace,boogie,Fri Sep 22 19:29:33 +0000 2017,RT @A_Geechi: A boogie album come out next week ya wilding https://t.co/cmhViKOcJp,250239574
118,0,9754,622,0,"[{'screen_name': 'HereticHR', 'name': 'Heretic 🌹', 'id': 188462952, 'id_str': '188462952', 'indices': [3, 13]}, {'screen_name': 'KeebaMusic', 'name': 'Alessio Scozzaro', 'id': 4377325756, 'id_str': '4377325756', 'indices': [63, 74]}]",3,Tue Dec 13 23:02:40 +0000 2016,,"Leeds, England",Leeds Chatter,19196,LeedsChatter,boogie,Fri Sep 22 19:28:13 +0000 2017,"RT @HereticHR: LEEDS!

I'm playing a set full of new shit with @KeebaMusic, 8th October at HiFi. Free entry, come have a boogie 💃🏽 https://…",808809388702056448
119,1,14819,1409,0,"[{'screen_name': 'Coach0302', 'name': '➰🔞✴ T ℹ Ⓜ ✴🔞➰ 115K', 'id': 1685795454, 'id_str': '1685795454', 'indices': [20, 30]}, {'screen_name': 'amwalker38', 'name': 'Teemoney38 275k💰🔥', 'id': 1297353139, 'id_str': '1297353139', 'indices': [31, 42]}, {'screen_name': 'Boogie_1969', 'name': 'BoogieGirls 🔴🔵🔞', 'id': 857606107, 'id_str': '857606107', 'indices': [45, 57]}, {'screen_name': 'BabesPromo2', 'name': 'NaughtyGirlPromos18+', 'id': 837534200, 'id_str': '837534200', 'indices': [58, 70]}, {'screen_name': 'Bmore_horny', 'name': 'B', 'id': 1406582136, 'id_str': '1406582136', 'indices': [71, 83]}, {'screen_name': 'AdultBrazil', 'name': 'AɗυƖт ƁяαzιƖ™', 'id': 1906559318, 'id_str': '1906559318', 'indices': [84, 96]}, {'screen_name': 'semodudelives', 'name': 'Keeper of The Book', 'id': 2391125995, 'id_str': '2391125995', 'indices': [97, 111]}]",0,Wed Jun 13 01:18:09 +0000 2012,,ATL ■ SAV ■ NYC ■ CHI ■ LA,Aspen Edwards *14K*,4970,TheAspenEdwards,boogie,Fri Sep 22 19:28:09 +0000 2017,"Retweet and like! 

@coach0302 @amwalker38   @boogie_1969 @babespromo2 @bmore_horny @adultbrazil @semodudelives… https://t.co/95uDpGtH3l",606867864
