Unnamed: 0,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,classification,compound score,Racist (Y/N),State Abbreviation,Valid City Data (Y/N)
4401,0.0,13363.0,9904.0,0.0,0.0,0.0,Wed May 13 16:14:24 +0000 2009,,"Brooklyn, NY",Issa GC ????,116896.0,spade,black,TheNotoriousGC,Sat Sep 23 23:15:28 +0000 2017,I've been calling it a spade for years. It is what it is.,39781517.0,Hate speech,0.0,,,
4402,2.0,63.0,551.0,0.0,0.0,0.0,Fri Apr 12 22:47:57 +0000 2013,,Canada,Ms. McAwesome,1456.0,spade,black,McAwesome1989,Sat Sep 23 23:15:15 +0000 2017,"Let’s call a spade a spade. Donald Trump is an uncaring, racist ass wipe.",1347902749.0,Hate speech,-0.8176,,,
4403,1.0,27.0,61.0,0.0,1.0,0.0,Fri Jun 09 15:52:35 +0000 2017,435298951.0,"Richmond, VA",GREA$Y6??,463.0,spade,black,codeinepappy,Sat Sep 23 23:15:05 +0000 2017,@Tha_Real_DeeJay Well we're killing the innocent ones so call a spade a spade ain't none of it right but give af when it's black on black,8.732061981280625e+17,Hate speech,-0.1154,,,
4404,0.0,688.0,859.0,0.0,1.0,0.0,Mon Apr 10 18:22:54 +0000 2017,1008700580.0,"Houston, TX",Rogue Houston Astros,7244.0,spade,black,RogueAstros,Sat Sep 23 23:13:40 +0000 2017,@swanlakelibra Not offended. Just calling a spade a spade,8.515007532229837e+17,Hate speech,-0.25,,,
4405,0.0,1016.0,806.0,0.0,0.0,0.0,Tue Mar 05 00:30:11 +0000 2013,,"Johnstown, PA",Joshua Thicklin,30047.0,spade,black,JoshThicklin53,Sat Sep 23 23:11:23 +0000 2017,Momma always told me never be afraid to call a spade a spade ???????,1242521713.0,Hate speech,0.0,,,
4409,0.0,89.0,868.0,3.0,0.0,0.0,Wed Jun 21 21:41:06 +0000 2017,,United States,Annie Pippins,892.0,spade,black,anniepippins617,Sat Sep 23 22:25:40 +0000 2017,New Kate Spade Hilo Backpack Black #katespadebackpack #katespadehilo #katespadehilobackpack https://t.co/UHFyaCo2Qu https://t.co/uG505NkQoo,8.776425589391852e+17,Hate speech,0.0,,,
4411,0.0,107.0,309.0,0.0,3.0,0.0,Mon Jan 03 00:30:30 +0000 2011,21059255.0,Cancun,Bad Hombre,16101.0,spade,black,bro_mon1,Sat Sep 23 22:18:08 +0000 2017,@tedlieu Let's just call spade a spade-ol' whitey @realDonaldTrump &amp; @SpeakerRyan and followers didn't like a black… https://t.co/38sUif9tGS,233345588.0,Hate speech,-0.2755,,,
4415,1.0,2553.0,2084.0,0.0,2.0,0.0,Fri Apr 16 16:36:43 +0000 2010,28123505.0, Plum Island,Sir,112010.0,spade,black,stephen2421,Sat Sep 23 21:58:23 +0000 2017,@ALibertarianIAm @GSDDogLover Cos calling a spade a spade is racist now. ?,133787157.0,Hate speech,-0.6124,,,
4419,0.0,496.0,1254.0,0.0,0.0,0.0,Wed Mar 02 05:11:24 +0000 2011,,Orlando,Jefe Senor Smith,11920.0,spade,black,prime1999,Sat Sep 23 21:17:11 +0000 2017,ESPN talking about how our shitty offensive is now. Glad I'm not the only one who can call a spade a spade,259583313.0,Hate speech,-0.5574,,,
4421,1.0,29.0,83.0,0.0,2.0,0.0,Wed Nov 16 11:08:56 +0000 2016,2192048931.0,"Livonia, MI",Mick,1802.0,spade,black,dealer1212,Sat Sep 23 21:09:59 +0000 2017,@Jiimmygriff @TRobinsonNewEra Call a spade a spade im American you guys need ???,7.988452994897674e+17,Hate speech,0.0,,,
4424,0.0,26.0,121.0,0.0,1.0,0.0,Fri Jan 09 19:27:51 +0000 2015,39308549.0,"Chicago, IL",Cody,511.0,spade,black,Mr_CodyG,Sat Sep 23 21:01:12 +0000 2017,@DailyCaller Herself included. But at least she calls a spade a spade sometimes.,2970227775.0,Hate speech,0.0,,,
4426,0.0,2.0,25.0,0.0,4.0,0.0,Wed Aug 16 22:39:57 +0000 2017,8.124139081453363e+17,Langley,Inquiring Mind,75.0,spade,black,it3achsci,Sat Sep 23 20:52:09 +0000 2017,"@Roadrunner19673 @well_heru @reallyo1 @NFL Its a ""Lib thing"" to call a spade a spade.   If u don't like the titles… https://t.co/ciYgHrNti1",8.979510869625405e+17,Hate speech,-0.2755,,,
4431,2.0,447.0,371.0,0.0,1.0,0.0,Wed Feb 27 22:03:51 +0000 2013,1891593644.0,Scotland,Donald Morrison,1897.0,spade,black,donaldjmorrison,Sat Sep 23 20:09:20 +0000 2017,"@andy_denny It's a spade guinea token.
This is one I found not so long ago https://t.co/sr6j0VG3OW",1226130840.0,Hate speech,0.0,,,
4433,0.0,140.0,359.0,0.0,1.0,0.0,Mon Oct 03 21:17:27 +0000 2011,13850422.0,"South Carolina, USA",Bob P,4217.0,spade,black,blueharleyman,Sat Sep 23 20:07:39 +0000 2017,"@CNNPolitics No, he’s simply calling a spade a spade. It’s CNN’s pathetic Left Wing bias&amp;agenda that’s trying to de… https://t.co/dlhVZPdaAu",384531909.0,Hate speech,-0.7096,,,
4441,0.0,699.0,1271.0,0.0,2.0,0.0,Sun May 03 20:47:31 +0000 2009,2157434401.0,Hello Brooklyn,Elliot Obeng,4116.0,spade,black,ElliotOB,Sat Sep 23 19:16:13 +0000 2017,@DeclanFDL @POTUS Call a spade a spade.,37498102.0,Hate speech,0.0,,,
4443,0.0,1256.0,486.0,0.0,1.0,1.0,Fri May 13 20:01:03 +0000 2011,326474518.0,"Tupelo, MS",Diego™ ??,17833.0,spade,black,IsaiahH11,Sat Sep 23 19:08:38 +0000 2017,@TaeMunna_ That boy spade did this thang ??,298146106.0,Hate speech,0.0,,,
4444,0.0,839.0,573.0,0.0,0.0,0.0,Sun Apr 06 22:47:24 +0000 2014,,"Matamoros, Tamaulipas",jelly,79947.0,spade,black,vngellylizeth,Sat Sep 23 19:06:33 +0000 2017,Y’all needs spade them tubs smh https://t.co/kDVXeac65D,2431092566.0,Hate speech,-0.3182,,,
4446,1.0,909.0,508.0,0.0,0.0,0.0,Sat May 30 22:35:58 +0000 2009,,"Washington, DC",Tremayne B. Smith,26053.0,spade,black,Tremayne_Smith,Sat Sep 23 18:58:07 +0000 2017,Now. When even N. Korea is calling a spade a spade.... it's a sad state of affairs. https://t.co/H48muc0bTm,43607479.0,Hate speech,-0.4767,,,
4455,1.0,397.0,27.0,0.0,0.0,0.0,Tue May 26 02:24:58 +0000 2009,,"Oakland, CA",Jessica A. Booker,36488.0,spade,black,JessicaABooker,Sat Sep 23 17:49:01 +0000 2017,"Death to one sided, singularly beneficial, umm, lemme call a spade a spade, parasitic relationships.",42543956.0,Hate speech,-0.25,,,
4457,0.0,165.0,117.0,0.0,2.0,0.0,Thu Jun 06 20:29:32 +0000 2013,35586563.0,"Philadelphia, PA",JMS,11031.0,spade,black,jsearsy962,Sat Sep 23 17:26:43 +0000 2017,@jemelehill I cant believe @espn stands for this. YOUR 44 was a piece of shit who was afraid to call a spade a spad… https://t.co/ZqOtvrXbKW,1488632064.0,Hate speech,-0.5574,,,
4458,1.0,88.0,344.0,0.0,1.0,0.0,Sat Oct 08 17:51:44 +0000 2016,7.332465331566551e+17,"Astoria, OR",RedSavage,4719.0,spade,black,perrytheironwo1,Sat Sep 23 17:26:16 +0000 2017,@PolticsNewz A spade calling a spade a spade.,7.848135416561009e+17,Hate speech,0.0,,,
4459,0.0,16.0,25.0,0.0,1.0,0.0,Sun Apr 22 02:32:45 +0000 2012,8.77688656001065e+17,USA,JW,817.0,spade,black,toughguyfail,Sat Sep 23 17:15:07 +0000 2017,@JohnnyPhilosoph Time to call a spade a spade!,560005259.0,Hate speech,0.0,,,
4463,0.0,1612.0,1794.0,1.0,1.0,0.0,Sun Oct 04 21:24:18 +0000 2015,,"Baltimore, MD",Emily Linger,20956.0,spade,black,emilylinger1,Sat Sep 23 17:00:09 +0000 2017,I just added this to my closet on Poshmark: Kate spade sling back Peep Toe heels. 7. https://t.co/28utkuQJ50 via @poshmarkapp #shopmycloset,3865242076.0,Hate speech,0.0,,,
4466,0.0,3.0,37.0,0.0,0.0,0.0,Tue Feb 21 23:33:03 +0000 2017,,"Toronto, Ontario",Anishinabek Nation,85.0,spade,black,AnishinabekFN,Sat Sep 23 16:51:56 +0000 2017,"Call a spade a spade, it is what it is",8.341841874018755e+17,Hate speech,0.0,,,
4468,1.0,1260.0,872.0,0.0,0.0,0.0,Mon Dec 15 18:05:33 +0000 2014,,"Washington State, USA",DeplorableDanCrocker,27477.0,spade,black,Dan__Crocker,Sat Sep 23 16:46:17 +0000 2017,It's refreshing to FINALLY have a president who has the balls to call a spade a spade. Keep politics OUT of sports. https://t.co/IUADi7Y2mz,2931442110.0,Hate speech,0.0,,,
4469,7.0,4752.0,4536.0,0.0,0.0,3.0,Tue Jul 14 01:22:13 +0000 2009,,Earth,Woolie,3485.0,spade,black,irrevdissident,Sat Sep 23 16:45:49 +0000 2017,Call a spade a spade https://t.co/UaRVOTVhCc,56561168.0,Hate speech,0.0,,,
4473,2.0,1219.0,496.0,0.0,0.0,1.0,Mon Jul 02 17:32:13 +0000 2012,,"Michigan, USA",Teflon300,27913.0,spade,black,Teflon300,Sat Sep 23 16:32:51 +0000 2017,Call a spade a spade!  It is what it is! https://t.co/K22L2TWeIg,624851869.0,Hate speech,0.0,,,
4474,5.0,541.0,970.0,0.0,1.0,0.0,Wed Jul 14 18:16:04 +0000 2010,30726383.0,"North Carolina, USA",Marc R. Bennett,6382.0,spade,black,donlymrb,Sat Sep 23 16:19:43 +0000 2017,"@Pappiness Call an ace an ace, spade a spade... LeBron was calling a bum a bum... that's what Trump is!",166660942.0,Hate speech,0.0,,,
4475,6.0,2965.0,1488.0,0.0,1.0,0.0,Fri Mar 18 13:09:00 +0000 2016,39126138.0,"New York, NY",26_male_nyc,21713.0,spade,black,25_male_NYC,Sat Sep 23 15:59:42 +0000 2017,@megancarrier taking a picture in front of a kate spade outlet is really off-brand for a “flaming heterosexual” who… https://t.co/4pwurs4W5l,7.108152677110088e+17,Hate speech,0.0,,,
4479,0.0,225.0,522.0,0.0,1.0,0.0,Mon Jan 31 17:46:19 +0000 2011,1457984924.0,United States,C. Thomas,17795.0,spade,black,USCGctm,Sat Sep 23 15:41:33 +0000 2017,"@KyWildcats10 Look man I’m independent, always will be and always calls a spade a spade, Iran deal is garbage, I ag… https://t.co/0waMA7WfO9",245430783.0,Hate speech,0.0,,,
4482,1.0,142.0,246.0,0.0,2.0,0.0,Tue May 24 19:25:29 +0000 2016,296807783.0,"Selden, NY",David Taylor,4056.0,spade,black,doobysnacks88,Sat Sep 23 15:32:53 +0000 2017,@BryanBleedsBlue @CutonDime25 lebron was pushing for a terrorist to be president. Mccoy just called a spade a spade.,7.351899977462948e+17,Hate speech,-0.6908,,,
4485,0.0,138.0,327.0,0.0,4.0,0.0,Tue Aug 13 00:30:28 +0000 2013,1050861229.0,Calgary,J.Fransoo,1021.0,spade,black,JasonFransoo,Sat Sep 23 15:26:30 +0000 2017,@LisaSeedlings @farmermegzz @wfvcr @JustinTrudeau Calling a spade a spade is progressive. Never did I call all hard… https://t.co/zCfSdvUwzg,1666382521.0,Hate speech,0.0,,,
4489,3.0,300.0,121.0,0.0,0.0,1.0,Tue Nov 15 04:43:08 +0000 2011,,"Rancho Cucamonga, CA",Samuel Brunson,7573.0,spade,black,Sam_Brunson,Sat Sep 23 15:19:19 +0000 2017,Why can't republicans call a spade a spade and admit Trump is an ignorant racist? Any support for him just proves you're one in the same.,412812061.0,Hate speech,-0.3818,,,
4492,0.0,2147.0,746.0,0.0,0.0,0.0,Mon Apr 27 13:07:03 +0000 2009,,"Ohio, USA",Janina,170777.0,spade,black,JLR78,Sat Sep 23 15:06:19 +0000 2017,He shit on the league. Call a spade a spade. https://t.co/LbzI88R0F8,35736119.0,Hate speech,-0.5574,,,
4494,0.0,1338.0,725.0,0.0,1.0,0.0,Sun Sep 08 15:49:43 +0000 2013,343169019.0,george mason,Kay?,12608.0,spade,black,MakaylaaReid,Sat Sep 23 14:47:05 +0000 2017,@DonWuan__ Just calling a spade a spade.  ?????,1830954205.0,Hate speech,0.0,,,
4496,2.0,411.0,277.0,0.0,0.0,0.0,Thu Jan 19 01:57:09 +0000 2012,,"Morgantown, WV",butters,6704.0,spade,black,noahbutters,Sat Sep 23 14:36:54 +0000 2017,That's a Neil young quote claimed to be quoted by Kurt cobain next to a picture of David spade. ??? https://t.co/zUnkj1XKwe,467983581.0,Hate speech,0.0,,,
4498,7.0,688.0,859.0,1.0,0.0,4.0,Mon Apr 10 18:22:54 +0000 2017,,"Houston, TX",Rogue Houston Astros,7244.0,spade,black,RogueAstros,Sat Sep 23 14:34:49 +0000 2017,Bro people were #OnHere telling me I was tripping calling Trump a racist during the election. Followers be damned. A spade is a spade.,8.515007532229837e+17,Hate speech,-0.765,,,
4502,0.0,55.0,173.0,0.0,2.0,0.0,Fri Jul 21 11:01:06 +0000 2017,35586563.0,United States,?Moon_Beam?,3187.0,spade,black,Moon_Beam_s,Sat Sep 23 13:57:19 +0000 2017,@jemelehill @joncoopertweets Not Trumps! U go girl! Call a spade a spade!,8.883531313268244e+17,Hate speech,0.0,,,
4506,5.0,21485.0,858.0,0.0,2.0,0.0,Mon Jun 06 18:51:21 +0000 2011,19358184.0,"Pittsburgh, Pennsylvania",Paul Zeise,74057.0,spade,black,PaulZeise,Sat Sep 23 13:23:30 +0000 2017,"@Sta7ic @ThunderPittRoad I call a spade a spade and this latest ""outrage"" is ridiculous. And I'm not a supporter of… https://t.co/LEpa6iHdBw",312198098.0,Hate speech,-0.5129,,,
4507,0.0,63.0,579.0,0.0,0.0,0.0,Thu Nov 10 12:51:26 +0000 2016,,"Clinton, NJ",Cecilia Hamilton,664.0,spade,black,ceciham7,Sat Sep 23 13:19:59 +0000 2017,Leave it Bill Maher to call a spade a spade and a conman a conman. ?? https://t.co/MAurMVqqvf,7.966967671316849e+17,Hate speech,-0.0516,,,
4510,0.0,587.0,319.0,0.0,0.0,0.0,Tue Oct 23 03:04:02 +0000 2012,899036802.0,"Houston, Tx",Lemony Phresh?,40821.0,spade,black,LemonClarkMedia,Sat Sep 23 12:52:10 +0000 2017,"Folks gave Jemele Hill &amp; Kaepernick hell &amp; 1/2 for calling a spade a spade in America,but Trump can't even denounce Nazis&amp;racists w/o issue.",899036802.0,Hate speech,-0.552,,,
4511,12.0,2605.0,189.0,0.0,0.0,0.0,Sat Oct 08 08:59:15 +0000 2016,,United States,Devious,2603.0,spade,black,DVS_RS,Sat Sep 23 12:41:35 +0000 2017,Can't wait to watch Soup forget a spade doing Dragon Slayer II,7.846795391965594e+17,Hate speech,-0.2263,,,
4512,0.0,184.0,234.0,0.0,1.0,0.0,Sat Jul 01 06:54:58 +0000 2017,1641910560.0,Jamaica,Cecilia Barca?Messi,4596.0,spade,black,Cecilia62697503,Sat Sep 23 12:31:32 +0000 2017,@PlQUECHU They just don't like him because he's not afraid to call a spade a spade...,8.810434320801628e+17,Hate speech,-0.2755,,,
4513,0.0,25.0,24.0,4.0,0.0,0.0,Sun Jun 04 15:54:19 +0000 2017,,"Texas, USA",Maria Clausing,573.0,spade,black,mariaclausing,Sat Sep 23 12:20:02 +0000 2017,New • Kate Spade Maise • Black/White  #katespademaise #katespademaiseblack #katespademaise #ksmaise… https://t.co/9gDjVifNLR,8.713946943112315e+17,Hate speech,0.0,,,
4514,0.0,28.0,485.0,0.0,1.0,0.0,Thu Jan 24 21:26:15 +0000 2013,25073877.0,"Denver, Co",Bryan Klontz,339.0,spade,black,bwklontz,Sat Sep 23 11:55:31 +0000 2017,@realDonaldTrump McCain and Paul should not be allowed to run as Republicans. Call a spade a spade.,1117792747.0,Hate speech,0.0,,,
4515,3.0,487.0,420.0,0.0,1.0,0.0,Tue Sep 16 19:37:15 +0000 2008,26548315.0,South Eastern United States,Trina,18445.0,spade,black,MissTRINA,Sat Sep 23 11:35:11 +0000 2017,"@soledadobrien Call a spade a spade, he's rebel rousing &amp; he's suggesting that SOME Americans should NOT be able to… https://t.co/IjO6DewfaQ",16316267.0,Hate speech,-0.1531,,,
4519,1.0,3116.0,5001.0,0.0,0.0,0.0,Mon Aug 28 04:01:45 +0000 2017,,"Thornhill, Canada",VLAD THE IMPALER,1865.0,spade,black,IancuVladim,Sat Sep 23 08:36:08 +0000 2017,President TRUMP is unique in modern history to have the internal fortitude to call a spade a spade! https://t.co/mW4jX4EcrK,9.020183409940768e+17,Hate speech,0.0,,,
4520,0.0,6.0,154.0,0.0,1.0,0.0,Wed May 31 01:50:07 +0000 2017,8.697326932899635e+17,"Clarksville, TN",Nathan Moschkin,322.0,spade,black,ironyWrit,Sat Sep 23 08:20:06 +0000 2017,"@Pontifex In English, asshole is usually reserved for men in conversation. But I call a spade a spade.  She's an asshole.",8.697326932899635e+17,Hate speech,0.0,,,
4521,0.0,25.0,24.0,3.0,0.0,0.0,Sun Jun 04 15:54:19 +0000 2017,,"Texas, USA",Maria Clausing,573.0,spade,black,mariaclausing,Sat Sep 23 08:08:02 +0000 2017,New • Kate Spade Rachelle Astor Court • Small • Black #katespaderachelle #katespade   #katespaderachell… https://t.co/rT7YZr2BIQ,8.713946943112315e+17,Hate speech,0.0,,,
4523,0.0,16.0,25.0,1.0,1.0,0.0,Sun May 10 05:37:13 +0000 2009,,"Lala Land, CA",mizz gin,739.0,spade,black,mizzgin,Sat Sep 23 07:42:25 +0000 2017,I just added this to my closet on Poshmark: Kate spade placemat coral and polka dot. https://t.co/zMJiqrE1n8 via @poshmarkapp #shopmycloset,39004062.0,Hate speech,0.0,,,
4526,1.0,2183.0,2641.0,0.0,1.0,0.0,Thu Feb 27 04:02:05 +0000 2014,237349271.0,Pennsylvania ,Michele Kelly,123998.0,spade,black,meknowhu,Sat Sep 23 07:11:08 +0000 2017,@evandeneykel We call a spade a spade and a sheeple a sheeple.,2363592546.0,Hate speech,0.0,,,
4527,1.0,1002.0,174.0,0.0,5.0,0.0,Fri May 18 17:39:55 +0000 2007,90472293.0,"JC, NJ",petra,117.0,spade,black,novacaine,Sat Sep 23 06:49:09 +0000 2017,@emtothea @chocolateyshell @noelcarbs @bongotummy @cdemrys why is there a kurt cobain quote next to david spade? ?,6143862.0,Hate speech,0.0,,,
4531,4.0,220.0,184.0,0.0,0.0,0.0,Fri May 21 03:46:13 +0000 2010,,Rowland Heights ,Ros ?,2969.0,spade,black,rslyndnt,Sat Sep 23 06:20:33 +0000 2017,so today I got heckled by a goat that proceeded to chew on my Kate spade bag ??,146313280.0,Hate speech,0.0,,,
4533,0.0,25.0,24.0,5.0,0.0,0.0,Sun Jun 04 15:54:19 +0000 2017,,"Texas, USA",Maria Clausing,573.0,spade,black,mariaclausing,Sat Sep 23 06:06:01 +0000 2017,New • Kate Spade Maise • Rose #katespademaise #katespademaiserose #ksmaise #ksmaiserose #katespademaisefloral… https://t.co/8ZKum1NZmh,8.713946943112315e+17,Hate speech,0.0,,,
4535,0.0,1681.0,357.0,0.0,2.0,0.0,Mon Jul 08 04:26:53 +0000 2013,43057883.0,"Kansas, USA",Peruvian Real Boi,18649.0,spade,black,MisterCostanza,Sat Sep 23 05:43:46 +0000 2017,@iamupl0ad @Lk_spade I'm down. I'll be on in a while,1576748629.0,Hate speech,0.0,,,
4537,0.0,4013.0,4534.0,0.0,0.0,0.0,Fri Dec 18 16:20:04 +0000 2009,,"Tucson, AZ",Crede Sed Proba,57427.0,spade,black,Thedude67111,Sat Sep 23 05:07:24 +0000 2017,or cobain's alive and spade died under a hookers implants 2 decades ago. https://t.co/DpgunNxUDH,97699126.0,Hate speech,-0.25,,,
4538,0.0,1057.0,586.0,0.0,0.0,0.0,Fri Aug 06 16:01:12 +0000 2010,,Sunny Arizona,Clarissa Aguilar,104198.0,spade,black,forvrc,Sat Sep 23 04:59:05 +0000 2017,I lost my Kate spade months ago and I haven't bought one since ?,175433561.0,Hate speech,-0.3182,,,
4540,0.0,92.0,435.0,0.0,0.0,0.0,Tue Nov 29 05:25:21 +0000 2016,,"Tennessee, USA",Isaac Keplar,887.0,spade,black,impulseaffects,Sat Sep 23 04:19:50 +0000 2017,This is a Def Leppard quote with a picture of Davis spade. What a huge insult to Kurt Cobian. https://t.co/DEGbQeYjWS,8.034698788291379e+17,Hate speech,-0.25,,,
4543,0.0,469.0,678.0,1.0,2.0,0.0,Sun Apr 25 17:30:23 +0000 2010,16051471.0,United States,On The Right,1611.0,spade,black,OnTheRight312,Sat Sep 23 03:55:54 +0000 2017,"@donlemon Twitter censored me for calling a #DonLemon spade a spade @Jack, seriously - grow the f up",137060102.0,Hate speech,-0.3182,,,
4544,4.0,4169.0,558.0,0.0,0.0,0.0,Thu Jun 28 22:28:36 +0000 2012,,"San Francisco, CA",danielle,42198.0,spade,black,lilgothpeach,Sat Sep 23 03:55:32 +0000 2017,isn't that david spade https://t.co/gg3dKRUo8x,621366226.0,Hate speech,0.0,,,
4546,28.0,2365.0,3470.0,0.0,0.0,9.0,Fri Feb 10 21:49:40 +0000 2017,,"Kentucky, USA",Dave Old Viet Vet,6735.0,spade,black,14countries,Sat Sep 23 03:32:48 +0000 2017,"I am sorry this came from a murdering Dictator, but he called a spade a spade. https://t.co/C17mcYYyRp",8.301719039859057e+17,Hate speech,-0.4215,,,
4550,0.0,195.0,584.0,0.0,1.0,0.0,Fri May 22 14:51:04 +0000 2009,168531961.0,"Houston, USA",TurnTXBlue,2745.0,spade,black,Call_Me_TX_Kate,Sat Sep 23 03:14:00 +0000 2017,"@NoahCRothman How about we decide to call a spade a spade...this isn't a ""culture war"" this is a Race War.",41825674.0,Hate speech,-0.1911,,,
4551,0.0,218.0,776.0,0.0,0.0,0.0,Thu Aug 07 17:27:07 +0000 2008,,"Houston, TX",Brad Rankin,6803.0,spade,black,Brad_HTown,Sat Sep 23 03:09:32 +0000 2017,Call a spade a spade,15766226.0,Hate speech,0.0,,,
4553,0.0,2025.0,1685.0,2.0,0.0,0.0,Wed Feb 23 19:06:30 +0000 2011,,"Philadelphia, PA",HilderbrandPelzerIII,22444.0,spade,black,HP3potential,Sat Sep 23 03:00:22 +0000 2017,The #charter vs #schooldistrict dispute will never be settled because there is greatness and weakness on both sides. Call a spade and spade.,256633461.0,Hate speech,-0.6705,,,
4558,1.0,238.0,900.0,0.0,0.0,0.0,Wed Nov 17 18:22:07 +0000 2010,,630/225/312,Alan Henry,5074.0,spade,black,milarsk11,Sat Sep 23 02:28:03 +0000 2017,You hurt the game by bankrupting your bullshit league. Im fairly neutral but gotta call a spade a spade https://t.co/dVZQrDgK5h,216784984.0,Hate speech,-0.5574,,,
4561,47.0,142270.0,100962.0,0.0,0.0,0.0,Mon Mar 16 01:18:17 +0000 2009,,"Los Angeles, California",Skrizzy,111469.0,spade,black,youngscrap,Sat Sep 23 01:59:33 +0000 2017,I just realized I've never seen Kurt cocain and David spade in the same room. https://t.co/seELWmo61T,24623861.0,Hate speech,0.0,,,
4562,0.0,2620.0,4812.0,0.0,0.0,0.0,Mon May 18 19:26:30 +0000 2015,,"Minnesota, USA",Mary Frank,158725.0,spade,black,Fran_Neena20409,Sat Sep 23 01:45:35 +0000 2017,"Which is a LIE, here, I fixed it for You.
Name a spade a spade. https://t.co/iCUE6LIn6A",3219680120.0,Hate speech,0.0,,,
4563,1.0,1875.0,485.0,0.0,0.0,0.0,Mon Jul 18 19:16:28 +0000 2011,,"Detroit,MI",O'Hara,114751.0,spade,black,CHE_OHARA,Sat Sep 23 01:39:47 +0000 2017,Ppl just need to call a spade a spade,337898786.0,Hate speech,0.0,,,
4566,0.0,3.0,78.0,1.0,1.0,0.0,Fri Oct 22 12:41:43 +0000 2010,22657153.0,"Wisconsin, USA",Mary Auchampach,94.0,spade,black,maemaeandjakey,Sat Sep 23 01:10:19 +0000 2017,@DavidSpade Do people not know the glory of the all powerful David Spade??????? #davidspadefanforlife,206177027.0,Hate speech,-0.1506,,,
4571,3.0,1090.0,623.0,0.0,1.0,1.0,Thu Jun 25 03:46:37 +0000 2009,346133116.0,"Cleveland, OH",A.J.,138444.0,spade,black,TheSmithuation_,Sat Sep 23 00:28:43 +0000 2017,@D33J4Y_ That's David spade,50541270.0,Hate speech,0.0,,,
4572,0.0,1978.0,587.0,0.0,0.0,0.0,Thu Aug 04 08:49:07 +0000 2016,,"Los Angeles, CA",Fashion.Steamrack,8122.0,spade,black,rent_the_look,Sat Sep 23 00:02:03 +0000 2017,https://t.co/hDoYNVHRCM | kate spade new york accessories Violet Drive Kinslee Handbag https://t.co/1SEIlG0goi https://t.co/vN0Zv5oHy5,7.611217756315525e+17,Hate speech,0.0,,,
4575,0.0,89.0,868.0,4.0,0.0,0.0,Wed Jun 21 21:41:06 +0000 2017,,United States,Annie Pippins,892.0,spade,black,anniepippins617,Fri Sep 22 23:00:05 +0000 2017,New Kate Spade Hayden Pink #katespadehayden #katespade #kshayden #katespadehaydenpink https://t.co/LOjBshc37t https://t.co/yWjP1ExzMe,8.776425589391852e+17,Hate speech,0.0,,,
4576,0.0,241.0,1161.0,4.0,0.0,0.0,Sun Jun 18 10:20:00 +0000 2017,,United States,Melanie Grant,917.0,spade,black,melaniegrant617,Fri Sep 22 22:58:28 +0000 2017,New Kate Spade Hayden Pink #katespadehayden #katespade #kshayden #katespadehaydenpink https://t.co/hjuSuZjlxe https://t.co/d72r2HtODq,8.763839896652104e+17,Hate speech,0.0,,,
4580,2.0,5536.0,17.0,1.0,0.0,1.0,Tue Dec 25 20:08:08 +0000 2012,,"Rochester, New York",Amateur DIY,1264.0,spade,black,AmateurDIY,Fri Sep 22 22:27:01 +0000 2017,#DIY tip: Place a spade drill bit lightly on wood and get the drill going at full speed before applying pressure to the drill.,1035519986.0,Hate speech,-0.29600000000000004,,,
4582,0.0,89.0,868.0,3.0,0.0,0.0,Wed Jun 21 21:41:06 +0000 2017,,United States,Annie Pippins,892.0,spade,black,anniepippins617,Fri Sep 22 22:08:24 +0000 2017,New Kate Spade Rachelle Astor Court Small Black #katespaderachelle #katespade #katespaderachell… https://t.co/NZw7mWETlC,8.776425589391852e+17,Hate speech,0.0,,,
4586,0.0,241.0,1161.0,4.0,0.0,0.0,Sun Jun 18 10:20:00 +0000 2017,,United States,Melanie Grant,917.0,spade,black,melaniegrant617,Fri Sep 22 21:29:08 +0000 2017,New Kate Spade Maise Black White #katespademaise #katespademaiseblack #katespademaise #ksmaise… https://t.co/GAbTjhJsW6,8.763839896652104e+17,Hate speech,0.0,,,
4589,1.0,241.0,1161.0,3.0,0.0,0.0,Sun Jun 18 10:20:00 +0000 2017,,United States,Melanie Grant,917.0,spade,black,melaniegrant617,Fri Sep 22 20:59:01 +0000 2017,New Kate Spade Rachelle Astor Court Small Black #katespaderachelle #katespade #katespaderachell… https://t.co/7JIKqp6C8n,8.763839896652104e+17,Hate speech,0.0,,,
4590,0.0,89.0,868.0,5.0,0.0,0.0,Wed Jun 21 21:41:06 +0000 2017,,United States,Annie Pippins,892.0,spade,black,anniepippins617,Fri Sep 22 20:56:12 +0000 2017,New KateSpade Stacy Large #katespadestacy #katespadestacypink #katespadestacywallet #katespadewallet #dompe… https://t.co/8W4GbNumjE,8.776425589391852e+17,Hate speech,0.0,,,
4591,0.0,376.0,568.0,0.0,1.0,0.0,Thu Mar 26 13:43:12 +0000 2009,25073877.0,"Hayward, CA",Cathy Voisard,1567.0,spade,black,ZPoet,Fri Sep 22 20:48:10 +0000 2017,"@realDonaldTrump You're delusional.  And let's call a spade a spade, CROOKED TRUMP!",26751243.0,Hate speech,0.0,,,
