,Unnamed: 0,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,Sentiment Score,Postive Score,Negative Score,Neutral Score,Positive Score
74,74,0.0,77.0,27.0,0.0,5.0,0.0,Fri May 30 21:16:12 +0000 2014,7.74747923728982e+17,"New York, NY",wolfgang green,2946.0,black people are,black,wolfganggreen1,Sun Sep 24 23:14:28 +0000 2017,@ubuibi7 @FoxNews @POTUS @NFL @GOP Are the Black people who owned slaves racist too? Oh! you didnt know that?  https://t.co/7f1OqyFiPE,2535841482.0,-0.686,,0.197,0.803,0.0
75,75,0.0,686.0,646.0,0.0,0.0,1.0,Mon Sep 03 07:29:45 +0000 2012,,mesa az,TRU,9391.0,black people are,black,truman_tucker4,Sun Sep 24 23:14:13 +0000 2017,Because there are no black people in NASCAR 🤔 https://t.co/nIGoFzi63L,799849634.0,-0.296,,0.216,0.784,0.0
76,76,0.0,6571.0,7222.0,0.0,1.0,0.0,Wed Dec 21 19:53:08 +0000 2011,3029257097.0,New Haven Ct,BlkPhilosophersStone,189660.0,black people are,black,HarmonyEliana,Sun Sep 24 23:13:46 +0000 2017,@WmWallace1911 🤷🏾‍♀️ people need to get over themselves... people are hurting... those black players have made it b… https://t.co/yqhzQ6NXku,443078259.0,0.0,,0.0,1.0,0.0
77,77,3.0,684.0,627.0,0.0,1.0,2.0,Wed Feb 06 04:14:23 +0000 2013,,"somewhere, USA",True American,30409.0,black people are,black,jwest46568843,Sun Sep 24 23:13:46 +0000 2017,Hey @CNN black man shot up old people in white church in Nashville.When does the 24/7 coverage on hate crime start &amp; when are flags removed?,1152874315.0,-0.802,,0.231,0.769,0.0
78,78,1.0,132.0,2510.0,0.0,0.0,0.0,Fri Jul 14 11:46:36 +0000 2017,,"Alabama, USA",SUBHASH NIRANKARI CH,1378.0,black people are,black,NirankariCh,Sun Sep 24 23:13:26 +0000 2017,🌎 🚀 NIRANKARI NEWS..THERE IS AN OLDSAYING 1000 BLACKS OBAMA'S PEOPLE ARE EQUAL2ONE REPUBLICANS BLACK PERSON CAUSE T… https://t.co/Y2tU98Bwbf,8.858278691711672e+17,0.0,,0.0,1.0,0.0
79,79,11.0,108.0,1392.0,0.0,1.0,0.0,Tue Sep 27 15:09:08 +0000 2016,14515799.0,"Missouri, USA",Amadis Kay,1216.0,black people are,black,TheAmadisKay,Sun Sep 24 23:11:46 +0000 2017,"@brianstelter Twitter has a character limit. He meant to add ""unless they are black or brown people.""",7.807863557060157e+17,0.0,,0.0,1.0,0.0
80,80,2.0,40.0,236.0,0.0,1.0,0.0,Sat Aug 26 00:51:54 +0000 2017,2467791.0,United States,Manny the Manatee,400.0,black people are,black,manny_manatee2,Sun Sep 24 23:11:45 +0000 2017,"@washingtonpost Hahaha hahaha Yeah that's why Arpaio deserved a pardon, why some Nazis are fine people, but black g… https://t.co/6Dx3hr6Ohm",9.012457874089656e+17,0.7391,,0.0,0.602,0.398
81,81,0.0,353.0,841.0,0.0,0.0,0.0,Wed Jul 02 20:59:54 +0000 2014,,"Detroit, MI",425🔮,6894.0,black people are,black,BitcoinsGambler,Sun Sep 24 23:11:28 +0000 2017,"the only real racist people or prejudiced people are ones that shout out ""fuck you black guy"" or ""fuck you white kid"" in front of masses",2600458040.0,-0.9313,,0.387,0.613,0.0
82,82,0.0,814.0,417.0,0.0,1.0,0.0,Mon Jun 17 14:17:36 +0000 2013,8.643429945932636e+17,"3rd Ward, Texas",Ant #PoloZo Crew,79762.0,black people are,black,CleatEliteAnfro,Sun Sep 24 23:11:16 +0000 2017,@Abellonia38 And likely will do the same. There are Black people who play college football currently.,1524942210.0,0.34,,0.0,0.862,0.138
83,83,1.0,129.0,417.0,0.0,4.0,0.0,Fri Feb 06 15:42:10 +0000 2009,2670596544.0,"Boulder, CO",The Wildflower Seed,578.0,black people are,black,WildFlowerSeed_,Sun Sep 24 23:11:06 +0000 2017,@BasedPatriot14 @amandadasaro @Corrynmb @realDonaldTrump Police killing unarmed citizens is abhorrent. It is also a… https://t.co/ZllxrV8d8y,20245336.0,-0.8591,,0.395,0.605,0.0
84,84,0.0,126.0,213.0,0.0,0.0,0.0,Tue Oct 18 17:24:58 +0000 2016,,"Oregon, USA",Doognivil67🙈🙉🙊,4585.0,black people are,black,Doognivil67,Sun Sep 24 23:10:51 +0000 2017,You ran a football team into the ground. Spend your time dogging white supremists. NFL owners are above you. Why do… https://t.co/HQ0UY3tZKP,7.884306846289838e+17,0.0,,0.0,1.0,0.0
85,85,2.0,42.0,558.0,0.0,1.0,0.0,Thu Nov 17 16:47:48 +0000 2016,47451496.0,Boston,Cohl Fynch,239.0,black people are,black,cohlFynch,Sun Sep 24 23:10:18 +0000 2017,@jesseberney There are zero black people on that team,7.99292969492824e+17,0.0,,0.0,1.0,0.0
86,86,0.0,88.0,297.0,0.0,1.0,0.0,Thu Jul 22 21:43:07 +0000 2010,7.90760019063083e+17,LA,Cali made,2841.0,black people are,black,californa909,Sun Sep 24 23:09:38 +0000 2017,@iamkittycaprice are u racist against black people?,169661233.0,-0.6124,,0.444,0.556,0.0
87,87,2.0,3664.0,4555.0,1.0,0.0,0.0,Wed Dec 11 05:46:45 +0000 2013,,United States,American RESISTANCE,14432.0,black people are,black,KeepLadyWarm,Sun Sep 24 23:09:28 +0000 2017,"Black football players protest are ""sons of bitches""
White Supremacists who murdered #HeatherHeyer ""very fine peopl… https://t.co/k9QZy5js6h",2240258598.0,-0.8809,,0.466,0.455,0.079
88,88,0.0,1033.0,1048.0,0.0,1.0,0.0,Thu Jul 23 17:19:33 +0000 2015,18823758.0,,SlimJim,85840.0,black people are,black,SlimJim2123,Sun Sep 24 23:09:13 +0000 2017,"@BSO Who’s surprised by this, it’s obvious when its time to put up or shut up, black people are all we got!",3389604502.0,0.2942,,0.0,0.905,0.095
89,89,0.0,4294.0,1899.0,0.0,1.0,0.0,Tue Mar 17 21:28:54 +0000 2009,16163639.0,"Chicago, IL",Vincent Anzalone,6621.0,black people are,black,MrVinceAnz,Sun Sep 24 23:09:02 +0000 2017,@NolteNC People are born gay just like they’re born black. So tell my why it’s ok.,24958798.0,0.5719,,0.0,0.749,0.251
90,90,1.0,3664.0,4555.0,1.0,0.0,1.0,Wed Dec 11 05:46:45 +0000 2013,,United States,American RESISTANCE,14432.0,black people are,black,KeepLadyWarm,Sun Sep 24 23:08:56 +0000 2017,"Black football players protest are ""sons of bitches""
White Supremacists who murdered #HeatherHeyer ""very fine peopl… https://t.co/ctuZnFvuOq",2240258598.0,-0.8809,,0.466,0.455,0.079
91,91,1.0,145.0,266.0,0.0,2.0,0.0,Fri Apr 04 20:01:21 +0000 2014,106294520.0,New England,BetterInBoston,5789.0,black people are,black,BetterInBoston,Sun Sep 24 23:08:31 +0000 2017,@LacunaInc369 @sangriacwine More white people are killed by police than black people killed by police,2427780402.0,-0.875,,0.409,0.591,0.0
92,92,1.0,369.0,265.0,0.0,4.0,0.0,Fri Mar 13 04:22:43 +0000 2009,1498609195.0,"Las Vegas, NV",👑 Bacardii m3,3375.0,black people are,black,bacardiidark,Sun Sep 24 23:08:31 +0000 2017,@katmore9 @OpenDiscourse76 @gogreen200086 @_JakeRussell They are millionaires yes. They are also black yes. They un… https://t.co/W9WFwZg1o3,24126728.0,0.6597,,0.0,0.722,0.278
93,93,0.0,5840.0,591.0,0.0,1.0,0.0,Wed Aug 05 17:19:55 +0000 2009,318037169.0,"Richmond, VA",Steve Gallo,53857.0,black people are,black,SteveGalloNFL,Sun Sep 24 23:08:21 +0000 2017,@pmojh3 black Americans are 2.5 times as likely as white Americans to be shot and killed by police officers. https://t.co/zOzITzE86o,63193280.0,-0.6705,,0.191,0.809,0.0
94,94,0.0,228.0,341.0,0.0,2.0,0.0,Fri Sep 02 22:16:05 +0000 2016,8.952185361714053e+17,"Central, FL",Chester_Forever,6661.0,black people are,black,Sawyer_White1,Sun Sep 24 23:07:32 +0000 2017,@asheroo92 @himissbelieverx You know I will! I can't be silent because that would make no better than people who ar… https://t.co/BmflT4BtRe,7.718341048662794e+17,0.2481,,0.098,0.759,0.143
95,95,0.0,30.0,277.0,0.0,1.0,0.0,Fri May 26 03:45:25 +0000 2017,9.012577154728796e+17,,Harold Russell,971.0,black people are,black,hdizzle1977,Sun Sep 24 23:07:09 +0000 2017,@johnmknox Is it disrespectful that black people are being gunned downed in this america that your so called social… https://t.co/bKs0m1VkHQ,8.679497681353769e+17,0.0,,0.0,1.0,0.0
96,96,0.0,648.0,275.0,0.0,5.0,0.0,Tue Jun 02 05:18:09 +0000 2015,8.453695389800735e+17,"North Carolina, USA",Alicia Summers 🌹☭,51042.0,black people are,black,KitsuneAlicia,Sun Sep 24 23:07:02 +0000 2017,@gjnmedia @DanLitz @jwesleyross @sarahemclaugh @POTUS Black people are getting murdered by police. We have lynching… https://t.co/dYqZQ7GhO8,3306287667.0,-0.6597,,0.227,0.773,0.0
97,97,0.0,10095.0,692.0,0.0,6.0,0.0,Wed Sep 02 12:10:25 +0000 2015,9.04485561062318e+17,"Los Angeles, CA",Jonathan DesVerney,2434.0,black people are,black,DesVerney23,Sun Sep 24 23:06:23 +0000 2017,@MommaRachel247 @diamoundgirls1 @AshleyKSmalls @TwitterMoments @POTUS @NFL Its black people saying if cops can kill… https://t.co/R7hC41VRPD,3523112956.0,0.0,,0.0,1.0,0.0
98,98,0.0,3401.0,4999.0,0.0,2.0,0.0,Thu Apr 16 10:39:20 +0000 2009,8.078128027611587e+17,"Kentucky, USA",Not So Mellow D,127878.0,black people are,black,melodijoy,Sun Sep 24 23:05:33 +0000 2017,@Styx666Official @ErikH526 Only when they kill people w cars. Nazis march to exterminate people. Players are… https://t.co/v0O3GFqbma,31718463.0,-0.6908,,0.239,0.761,0.0
99,99,0.0,73.0,194.0,0.0,2.0,0.0,Mon Jul 01 16:12:21 +0000 2013,30602016.0,"Miami Springs, FL",Raul Menendez,791.0,black people are,black,xCool_Raulx,Sun Sep 24 23:05:10 +0000 2017,@iJesseWilliams @__vegaaa More white people are shot by cops every year thab black people. Soooooo,1560895694.0,0.0,,0.0,1.0,0.0
100,100,0.0,735.0,427.0,0.0,1.0,0.0,Tue Nov 04 23:42:46 +0000 2014,2890262449.0,"Las Vegas, NV",b.,6074.0,black people are,black,bneit_,Sun Sep 24 23:05:06 +0000 2017,@kelly_crabtreee The police are literally killing black people because they want to. It's everywhere you see it all the time.,2890262449.0,-0.6249,,0.186,0.759,0.055
101,101,0.0,68.0,663.0,0.0,4.0,0.0,Wed Nov 18 01:00:00 +0000 2009,197306938.0,"Santa Fe, NM",Lexy Davis,1493.0,black people are,black,lexysd,Sun Sep 24 23:04:56 +0000 2017,@a_j_francis @BTFMatthew @lpackard @TomiLahren I was referring to statistics in this article which would mean that… https://t.co/u6Uxb7Q6fq,90764977.0,0.0,,0.0,1.0,0.0
102,102,0.0,900.0,886.0,0.0,2.0,0.0,Sat Dec 03 19:00:58 +0000 2011,356696619.0,"Pittsburgh, PA",5x Champs Pats!!,49200.0,black people are,black,GodZanMarino,Sun Sep 24 23:04:27 +0000 2017,@AintU_Mar @jemelehill Wait so you believe straight black men are the white people of black society? I know your vi… https://t.co/aIZuf1Hcxb,427610236.0,0.2878,,0.0,0.898,0.102
103,103,0.0,196.0,251.0,0.0,2.0,0.0,Wed Feb 22 07:23:20 +0000 2012,7.750520945209098e+17,"Austin, TX",John Carroll,7359.0,black people are,black,FmnJohn,Sun Sep 24 23:03:03 +0000 2017,"@HuzzahHonzi @MattWalshBlog It’s not a case that black people are just disobeying cops, and you probably know that.  3/5",499554528.0,0.0,,0.0,1.0,0.0
104,104,0.0,95.0,271.0,0.0,3.0,0.0,Mon Apr 20 19:19:20 +0000 2009,7.849772188753224e+17,"Indianapolis, Indiana",Bill Keown,1275.0,black people are,black,billkeown,Sun Sep 24 23:02:59 +0000 2017,"@Jaidyn1660 @MyOrbie @soledadobrien So people are put in jail because they are black, and not because they committed crimes?",33626896.0,-0.2057,,0.092,0.908,0.0
105,105,0.0,86.0,210.0,0.0,0.0,0.0,Wed Apr 13 15:34:09 +0000 2011,,"Baltimore, MD",Billy Whiteshoez,24687.0,black people are,black,irony2012,Sun Sep 24 23:02:59 +0000 2017,Here Are Some Ways People Disrespect The Flag Daily Based On Flag Code https://t.co/IeQ7cgjWAD,281587030.0,-0.4215,,0.177,0.823,0.0
106,106,0.0,40.0,292.0,0.0,1.0,0.0,Sat Jul 11 15:51:11 +0000 2009,236487888.0,"Queens, NY",Kasey Williamson,537.0,black people are,black,kaseywil,Sun Sep 24 23:02:50 +0000 2017,"@WalshFreedom They aren't protesting trump, they are protesting the treatment of black people in US. Trump butted i… https://t.co/weHfoIYJMf",55858426.0,0.5667,,0.0,0.785,0.215
107,107,0.0,196.0,251.0,0.0,2.0,0.0,Wed Feb 22 07:23:20 +0000 2012,7.750520945209098e+17,"Austin, TX",John Carroll,7359.0,black people are,black,FmnJohn,Sun Sep 24 23:02:50 +0000 2017,@HuzzahHonzi @MattWalshBlog Should black people not care that drug corps push opioid prescriptions (doctors are les… https://t.co/SY8FKA8kYz,499554528.0,-0.3875,,0.141,0.859,0.0
108,108,2.0,239.0,716.0,0.0,1.0,0.0,Wed Mar 10 16:50:30 +0000 2010,121803392.0,Jacksonville,E.K.L.Y.P.S.E.,8279.0,black people are,black,eklypse711,Sun Sep 24 23:02:49 +0000 2017,@KMart_BN Also: it is meant to falsely imply that black people are more likely to be violent than white people.,121803392.0,-0.5994,,0.17,0.83,0.0
109,109,0.0,1342.0,1238.0,0.0,0.0,0.0,Tue Feb 16 04:42:18 +0000 2010,,"Crosby, Tx",Joshua,13665.0,black people are,black,that_boy_opie,Sun Sep 24 23:01:50 +0000 2017,It's absolutely ridiculous that people say the Nazi salute and Black Power salute are the same thing,114649908.0,-0.4201,,0.149,0.851,0.0
110,110,2.0,16775.0,1023.0,0.0,1.0,0.0,Sat Jan 28 06:10:30 +0000 2012,2317318923.0,Connecticut,Joe Moravsky,6273.0,black people are,black,JoeMoravsky,Sun Sep 24 23:01:47 +0000 2017,@alwaysmyheart2 Stupid “white people “comment... the underlying problem of our country. We are all humans... white… https://t.co/lqu0Ni0oUC,476502840.0,-0.7269,,0.289,0.711,0.0
111,111,0.0,492.0,2890.0,0.0,1.0,0.0,Mon Jan 25 02:17:56 +0000 2010,2652407509.0,"New York, NY",Nero Jones Free,4959.0,black people are,black,thesoulwrites,Sun Sep 24 23:01:47 +0000 2017,@ZaneBlack98 No hate he called protesters sons of bitches but racists very fine people. The protesters in football… https://t.co/d1g6Rd2Ma6,108165923.0,-0.8837,,0.505,0.406,0.089
112,112,11.0,1836.0,133.0,0.0,0.0,4.0,Sun Nov 15 06:45:46 +0000 2015,,"Seattle, WA",Carter Morgan,2051.0,black people are,black,_askcarter,Sun Sep 24 23:00:23 +0000 2017,"Homie, the knee is about standing against police brutality and how black people are treated here.

That's what the… https://t.co/dasbLvdfL6",4242880400.0,-0.6124,,0.174,0.826,0.0
113,113,0.0,674.0,809.0,0.0,0.0,0.0,Mon Jan 20 16:37:12 +0000 2014,2293825150.0,"Louisville, OH",Yadrnak,9381.0,black people are,black,Yadrnak03,Sun Sep 24 22:59:14 +0000 2017,Bc I’m white and that’s a black thing to do ? Ridiculous. People also need to realize that these athletes are not tanking a knee to,2293825150.0,-0.3612,,0.102,0.898,0.0
114,114,0.0,34.0,80.0,0.0,6.0,0.0,Mon Jan 16 02:27:48 +0000 2017,8.42289855023444e+17,"Union City, NJ",Doug,1183.0,black people are,black,WillyD305,Sun Sep 24 22:58:44 +0000 2017,@NolanLawrence90 @_DevonteR @thebrock1978 @stephenasmith @steelers @FirstTake Idk u tell me I just know it scares y… https://t.co/2u4ewtBh31,8.208198126119772e+17,-0.4215,,0.226,0.774,0.0
115,115,1.0,540.0,464.0,0.0,1.0,0.0,Sat Jul 15 20:57:52 +0000 2017,171266507.0,"Chattanooga, TN",That Progressive 🍕,7528.0,black people are,black,platypus1221,Sun Sep 24 22:58:41 +0000 2017,@_iAmRoyal I use it only because so many people are not 100% black,8.863289855415419e+17,0.0,,0.0,1.0,0.0
116,116,137.0,14563.0,15899.0,1.0,1.0,58.0,Thu Feb 26 23:42:09 +0000 2009,,Tennessee,LiberalLecter❄️,9938.0,black people are,black,LiberalLecter,Sun Sep 24 22:57:11 +0000 2017,"To @realDonaldTrump a black man that #TakeAKneeNFL is a Son of a Bitch, but Nazi racists chanting in our streets are ""Fine Fucking People!""",22080404.0,-0.7385,,0.269,0.651,0.08
117,117,0.0,10106.0,90.0,0.0,1.0,0.0,Thu Dec 26 22:18:20 +0000 2013,2772798101.0,"Los Angeles, CA",Ashley Jessica,2358.0,black people are,black,Ashleyyjessica1,Sun Sep 24 22:56:59 +0000 2017,@TorraineWalker My people are my family. My family raised me in a black church and I felt absolutely no different.… https://t.co/N4MISq2Fze,2263397982.0,-0.3597,,0.122,0.878,0.0
118,118,1.0,475.0,560.0,0.0,0.0,2.0,Thu Mar 03 19:28:16 +0000 2016,,"Inglewood, CA",Niyyah,3798.0,black people are,black,nubianniyyah,Sun Sep 24 22:56:41 +0000 2017,All I want in life is for black people to see how magical and powerful we are ✨❤️,7.054748935975772e+17,0.4767,,0.0,0.785,0.215
119,119,0.0,5559.0,220.0,0.0,3.0,0.0,Wed Apr 15 16:39:24 +0000 2009,8.594521012811981e+17,"Queens, NY",MAGA Mike King,5460.0,black people are,black,MmqbKing,Sun Sep 24 22:56:14 +0000 2017,@hate2register @ryangibbs524 @randygdub Black people could address the murders in their hoods and their disgusting… https://t.co/4V4YGXAQAk,31449973.0,-0.6124,,0.211,0.789,0.0
120,120,1.0,316.0,277.0,0.0,1.0,0.0,Wed Nov 18 05:50:25 +0000 2015,4409793082.0,"Dallas, TX",BrownTexasGirl,5235.0,black people are,black,PurpleReign14,Sun Sep 24 22:56:12 +0000 2017,@TomarraWagoner We are tired of living like this and tired of them pretending like they don't see it. As if black p… https://t.co/JVZzNzN9fN,4275689725.0,-0.1027,,0.192,0.596,0.212
121,121,0.0,31.0,62.0,0.0,5.0,0.0,Fri Jan 27 19:59:43 +0000 2012,8.012867433076572e+17,"Georgia, USA",Gulliveron21,1527.0,black people are,black,gulliveron21,Sun Sep 24 22:56:11 +0000 2017,@ssmiitty @findley_vickie @wigsbabe @Donnam8470Donna @oliviawilde The only racism in America is the racism that is… https://t.co/3OzluqAvJo,476122155.0,-0.8481,,0.369,0.631,0.0
122,122,0.0,4.0,4.0,0.0,1.0,0.0,Sat Jan 07 00:53:03 +0000 2017,189569114.0,Texas,Al B,347.0,black people are,black,actalittle,Sun Sep 24 22:56:07 +0000 2017,"@zeedot_ Another lie.  You said: ""Just admit you hate when black people speak up ..."" YOU injected race into this c… https://t.co/Qx23WMHBwv",8.175344785748828e+17,-0.4404,,0.145,0.784,0.071
123,123,0.0,467.0,223.0,0.0,0.0,0.0,Sun May 21 17:05:07 +0000 2017,,"Yankee Bred, Yaad Blood",Pootie Tang 🇯🇲,4077.0,black people are,black,oxtailmami,Sun Sep 24 22:55:30 +0000 2017,It’s wild that white immigrants are welcomed and respected just off the token of being white over black people who are actually American,8.663390813573202e+17,0.6705,,0.0,0.792,0.208
124,124,0.0,900.0,886.0,0.0,2.0,1.0,Sat Dec 03 19:00:58 +0000 2011,35586563.0,"Pittsburgh, PA",5x Champs Pats!!,49200.0,black people are,black,GodZanMarino,Sun Sep 24 22:54:47 +0000 2017,"@jemelehill @AintU_Mar Jemele Hill: Trump is a white supremacist 
Also Jemele Hill: Straight Black men are the whit… https://t.co/Re1PLaf3p8",427610236.0,0.34,,0.0,0.825,0.175
125,125,0.0,194.0,463.0,0.0,3.0,0.0,Tue Jun 23 06:27:41 +0000 2009,3125724873.0,"California, USA",Empress Renee,3853.0,black people are,black,EmpressRenee,Sun Sep 24 22:54:45 +0000 2017,@dovisterr @NotcreativeA @goldengateblond 1. They’re not told they can’t do things bc they’re black. They’re told t… https://t.co/rJmuDnwerO,49906004.0,0.0,,0.0,1.0,0.0
126,126,0.0,129.0,717.0,0.0,3.0,0.0,Tue Feb 24 15:25:43 +0000 2009,7.052100776790999e+17,Philadelphia,JP 🇪🇺🌐,9578.0,black people are,black,jpj1421,Sun Sep 24 22:54:40 +0000 2017,@DennisHolt9 @FoxNews @ANHQDC Black people are being murdered on our streets and you are upset they made you think… https://t.co/EKsgpMgtQV,21762558.0,-0.7906,,0.28,0.72,0.0
127,127,0.0,110.0,519.0,0.0,1.0,0.0,Wed Dec 30 19:53:04 +0000 2015,9.117305827150193e+17,"New York, USA",Rhyme and Reason,2158.0,black people are,black,RhymNReason,Sun Sep 24 22:54:30 +0000 2017,@SChildersNC Do you understand pourcentages &amp; statistics? Black people are 3 times more likely to get shot by Polic… https://t.co/rxGf4npOew,4657014681.0,0.0,,0.0,1.0,0.0
128,128,0.0,205.0,439.0,0.0,0.0,1.0,Tue Jun 03 23:34:36 +0000 2014,,"Florida, USA",MattyG,40057.0,black people are,black,MattyG_Funk,Sun Sep 24 22:53:34 +0000 2017,"""The police who murder black people are the real heroes"" is an odd take, but not unexpected https://t.co/Y4u5cZ6yNU",2544639469.0,-0.3291,,0.208,0.693,0.099
129,129,0.0,660.0,1086.0,0.0,1.0,0.0,Mon Jun 01 03:06:23 +0000 2009,1917731.0,Miami Lakes,Mario Velarde,13053.0,black people are,black,MarioV7,Sun Sep 24 22:52:54 +0000 2017,@thehill You mean super duper ultra white NASCAR is mad that black people are protesting racial injustice. That's m… https://t.co/sK660XHcGH,43816714.0,-0.7003,,0.328,0.541,0.132
130,130,1.0,261.0,222.0,0.0,2.0,0.0,Wed Oct 24 15:25:23 +0000 2012,2954888654.0,USA,Golf'N'Roll,4207.0,black people are,black,GolfNRoll,Sun Sep 24 22:52:21 +0000 2017,"@colepearn @NickBromberg Pearn &gt;&gt; there are black athletes and black people oppressed in this country.. and yet, yo… https://t.co/LxDF0xll2a",902039198.0,-0.4767,,0.147,0.853,0.0
131,131,0.0,20.0,25.0,0.0,0.0,0.0,Tue Feb 16 05:31:23 +0000 2016,,"Florida, USA",Paranoid,458.0,black people are,black,ChrisSxpreme,Sun Sep 24 22:52:01 +0000 2017,People who wear shoes without socks are the same people who smoke black n milds and don't shower on the daily.,4917849545.0,0.0,,0.0,1.0,0.0
