Unnamed: 0,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,classification,compound score
5431,0.0,33.0,17.0,0.0,1.0,0.0,Tue Feb 28 13:10:06 +0000 2017,3472750333.0,"Bradenton, FL",Paul Carl,1122.0,muslim are,muslim,PaulCarl12Carl,Sun Sep 24 23:22:00 +0000 2017,@TrueIslamUSA Then why does the Quran ran permit rape of women?  Why are Muslim gang rapes being committed throughout the world?,8.365641329797038e+17,Neither,-0.8577
5436,0.0,33.0,17.0,0.0,1.0,0.0,Tue Feb 28 13:10:06 +0000 2017,3472750333.0,"Bradenton, FL",Paul Carl,1122.0,muslim are,muslim,PaulCarl12Carl,Sun Sep 24 23:17:58 +0000 2017,"@TrueIslamUSA If one is not inferior to the other, then why does the Quran permit raping of women. Muslim gang rapes are well documented.",8.365641329797038e+17,Neither,-0.7871
5452,0.0,7843.0,6032.0,0.0,0.0,0.0,Mon Mar 16 03:21:28 +0000 2009,,"California, USA",Elyrad,21486.0,muslim are,muslim,ELYRAD,Sun Sep 24 22:50:03 +0000 2017,Muslim activist suggests resisting Trump is a 'form of jihad' | The left are terrorist. https://t.co/FZ17jt2EFd,24641878.0,Neither,-0.6908
5457,0.0,2192.0,3298.0,0.0,0.0,0.0,Thu Nov 27 19:27:48 +0000 2008,,"Monterey, California USA",Legatus legionis,61999.0,muslim are,muslim,frank95054,Sun Sep 24 22:33:48 +0000 2017,Islam is evil....how much more are we going to take before we come to our senses and outlaw this evil ideology. https://t.co/L45HQiwRZH,17686264.0,Neither,-0.7391
5476,0.0,3407.0,4933.0,2.0,0.0,0.0,Thu Nov 19 00:37:06 +0000 2015,,USA,Live 🇺🇸 or 💀,30009.0,muslim are,muslim,USA_Jedi,Sun Sep 24 22:15:32 +0000 2017,"Bwahahahaha!

#BLM / #Muslim Terrorist from Sudan. 

You are way way way off! https://t.co/XhNwMKn6Zp",4284214392.0,Neither,-0.7418
5485,0.0,379.0,501.0,0.0,1.0,0.0,Fri Jun 09 14:30:30 +0000 2017,18904764.0,United States,Tish Moscow,6267.0,muslim are,muslim,TishMoscow,Sun Sep 24 22:02:49 +0000 2017,@LMPD you mean THIS kind of immigrant? You and potato head Greg are DAFT-Islam promotes rape &amp; all sorts of crime https://t.co/2K14WZZDpP,8.731855378547548e+17,Neither,-0.7783
5487,0.0,11.0,80.0,0.0,3.0,0.0,Sun Jul 09 19:58:43 +0000 2017,16797104.0,United States,PD Cord,594.0,muslim are,muslim,cord_pd,Sun Sep 24 21:56:54 +0000 2017,@63SongsAboutJoe @OmarKelly @annkillion Kap sucks thats why he isnt on a team plus his warped views are a cancer to… https://t.co/NY0KrDS4u3,8.8413977314483e+17,Neither,-0.7845
5492,0.0,177.0,136.0,0.0,2.0,0.0,Thu Feb 02 14:42:14 +0000 2017,3306119344.0,United States,Infidel,4574.0,muslim are,muslim,InfidelPride,Sun Sep 24 21:46:52 +0000 2017,@ReadYouForFree @Johnny_Spacey That cartoon doesn't even make sense.  Today's terrorists are ALWAYS Muslim (aside f… https://t.co/CkfsY5MnjS,8.271652318769439e+17,Neither,-0.6249
5507,0.0,63.0,251.0,0.0,2.0,0.0,Thu Feb 11 07:38:02 +0000 2010,1367531.0,"Brooklyn, NY",Rob Kurtas,1800.0,muslim are,muslim,robknyc,Sun Sep 24 21:24:27 +0000 2017,@FoxNews @PoliticalShort There are only 2 possibilities: 1) he's a Muslim or 2) he's DACA/ illegal alien.  ...but n… https://t.co/FMk6E0V2pv,113277155.0,Neither,-0.5574
5508,3.0,5760.0,4343.0,0.0,1.0,4.0,Wed Jan 27 16:07:36 +0000 2016,237103627.0,USA,Kathy,45456.0,muslim are,muslim,Kathy73942403,Sun Sep 24 21:22:02 +0000 2017,@CudaDebbie2 Why are some ppl so NEEDY for Attention..another one Lions /Falcons took knee at the end and put his f… https://t.co/1eJXKDTyE1,4853913459.0,Neither,-0.6165
5520,0.0,500.0,548.0,0.0,3.0,0.0,Thu Dec 08 02:41:15 +0000 2016,7.007899308181914e+17,"Toronto, Ontario",Джо (Bunny) Дамрун,4177.0,muslim are,muslim,josephdamron2,Sun Sep 24 21:08:13 +0000 2017,@ShaneKi97359862 @AzmirKhanMP @nytimes You are stupidly destroying the economic and political foundations that made… https://t.co/qfgZmhcB8H,8.066900731607532e+17,Neither,-0.765
5523,0.0,306.0,679.0,0.0,1.0,0.0,Sun Jun 20 18:41:22 +0000 2010,3297022953.0,U.S.A.,Brian,2238.0,muslim are,muslim,Sarge99A,Sun Sep 24 21:03:42 +0000 2017,@kwilli1046 Obuma The Muslim Brotherhood Traitor And Killary The Immoral Corrupt Criminal Clinton Are Pushing There… https://t.co/KIP2EPsUNR,157740166.0,Neither,-0.7506
5524,1.0,8.0,29.0,0.0,2.0,0.0,Thu Feb 21 00:08:01 +0000 2013,8.247972124251914e+17,"Kentucky, USA",Debra Montgomery,629.0,muslim are,muslim,DebraMontgomer8,Sun Sep 24 21:03:27 +0000 2017,"@ALT_uscis @realDonaldTrump No , they are over paid jerks. President Trump is our President not Obama the Muslim tr… https://t.co/Kuy4NEo2VY",1202482548.0,Neither,-0.5106
5527,6.0,4530.0,1470.0,0.0,6.0,0.0,Sun Jun 14 18:08:32 +0000 2009,2387213214.0,jersey,melanie conklin,45548.0,muslim are,muslim,MLConklin,Sun Sep 24 20:40:50 +0000 2017,@jamsternazzy @gildedspine @aishacs @monicakwatson @johannareads @justinaireland Yes. Also ugh!!! I'm so tired of s… https://t.co/6vdtO4WwiX,47139982.0,Neither,-0.6333
5531,0.0,1378.0,709.0,0.0,2.0,0.0,Fri Feb 03 22:35:41 +0000 2017,853311624.0,"Florida, USA",Margie Kay,29643.0,muslim are,muslim,MargieKay5,Sun Sep 24 20:35:10 +0000 2017,@RavenNightMyst @KNP2BP Muslims will tell you that their religion allows raping women or children if they are not M… https://t.co/GydbtZr96X,8.276467686911754e+17,Neither,-0.7003
5551,0.0,9.0,43.0,0.0,2.0,0.0,Sat Aug 15 12:04:43 +0000 2015,36807657.0,Pennsylvania,Keith Alan,267.0,muslim are,muslim,LFCX18,Sun Sep 24 20:06:40 +0000 2017,@glamelegance @CNN Shes as bad as Hitler and Hitlary Clinton. 4more years of a Socialist Dictatorship for Germany.… https://t.co/rOgxIrnMrV,3423877041.0,Neither,-0.5423
5558,0.0,63.0,112.0,0.0,1.0,0.0,Sun Aug 02 23:45:19 +0000 2009,8.18277212348674e+17,Idaho,Karen,8287.0,muslim are,muslim,InjuredWings43,Sun Sep 24 19:55:53 +0000 2017,@Alt_FedEmployee The democrats are the ones who violate women!  You see how they are standing for the Muslim men an… https://t.co/NRFmDoPlwN,62380823.0,Neither,-0.5411
5560,1.0,112.0,194.0,0.0,0.0,0.0,Fri Oct 02 13:13:26 +0000 2015,3843172895.0,"Washington, DC",Razan Azzarkani,2566.0,muslim are,muslim,razanazzarkani,Sun Sep 24 19:50:45 +0000 2017,"And I won't until systemic police brutality and racism are eradicated. I'm a stadium of 18,000 I know I'm most likely the only Muslim 2/3",3843172895.0,Neither,-0.8442
5562,0.0,52.0,117.0,0.0,1.0,0.0,Sun Dec 11 13:57:33 +0000 2016,19291441.0,"Austin, Texas, USA",Lucy,594.0,muslim are,muslim,lLucylLaVern,Sun Sep 24 19:49:43 +0000 2017,@GovAbbott You are complicit to twit's racism &amp; division. He attacked a patriotic all-American MUSLIM Gold Star fam… https://t.co/0np7Z5wRht,8.07947431132459e+17,Neither,-0.7964
5565,0.0,1209.0,1881.0,1.0,0.0,1.0,Fri Aug 24 17:44:17 +0000 2012,,Metro Detroit,Kaitlin Popielarz,23966.0,muslim are,muslim,KaitPopielarz,Sun Sep 24 19:43:48 +0000 2017,Trump's travel ban expires Sunday - but what will replace it and will it be worse? #NOBANNOWALLNORAIDS  https://t.co/2DOvVEaMjN,778660076.0,Neither,-0.7543
5567,0.0,198.0,194.0,0.0,1.0,0.0,Wed Jun 18 23:25:10 +0000 2014,27187343.0,United States,Carlos Ferreira,3974.0,muslim are,muslim,brazuca0517,Sun Sep 24 19:39:21 +0000 2017,"@lsarsour Linda, you are one dumb sand trash. Go back to Muslim la la land you psycho ho",2575693705.0,Neither,-0.5106
5573,0.0,29.0,53.0,0.0,1.0,0.0,Sat Aug 17 03:28:13 +0000 2013,16561730.0,"Las Vegas, NV",LARRY BAUMANN,2223.0,muslim are,muslim,ChefLawrenceB,Sun Sep 24 19:18:56 +0000 2017,@blaustein Shad Kahn and Muslim London mayor are the criminals of world,1677233996.0,Neither,-0.5719
5582,1.0,170.0,336.0,0.0,4.0,0.0,Fri Jun 25 01:29:32 +0000 2010,3438573839.0,Greenwood Indiana,Jeff Owens,2760.0,muslim are,muslim,DarkMalkovich,Sun Sep 24 18:58:10 +0000 2017,"@bus2201 @elysium2000 @LibsNoFun @shawn_larkin all terrorists are muslim? try reading, if you're literate enough... https://t.co/YhJQlfpoAS",159310671.0,Neither,-0.6249
5583,0.0,18.0,19.0,0.0,1.0,0.0,Fri Jan 06 20:56:17 +0000 2017,1367531.0,"Illinois, USA",Mary Shaw,614.0,muslim are,muslim,marychicagoland,Sun Sep 24 18:57:39 +0000 2017,@FoxNews Apparently Germans are suicidal.  Or maybe just extremely stupid. Or they like increased rapes and radical… https://t.co/jTdtodVSaO,8.174748951142892e+17,Neither,-0.8777
5587,0.0,788.0,949.0,0.0,2.0,0.0,Wed Dec 15 05:21:01 +0000 2010,1359904310.0,"Ontario, Canada",David the Beelzedork,27323.0,muslim are,muslim,The_Killah29,Sun Sep 24 18:47:16 +0000 2017,"@T0nkicat @youngblackcon And Merkel importing millions of no-skilled, muslim 3rd-worlders that are assaulting and r… https://t.co/OGffahOtGN",226828325.0,Neither,-0.5106
5593,1.0,364.0,319.0,0.0,2.0,0.0,Tue Oct 18 21:19:03 +0000 2016,19519071.0,"Houston, TX",Steven Ausra,5761.0,muslim are,muslim,SAusra1,Sun Sep 24 18:42:59 +0000 2017,"@alexisgoldstein @realDonaldTrump Hmmm, that's a travel ban from dangerous terrorist prone countries to keep U.S. c… https://t.co/2HhgIQKkEv",7.884895926178324e+17,Neither,-0.9081
5600,0.0,15.0,140.0,0.0,1.0,0.0,Thu Oct 08 21:35:44 +0000 2015,5392522.0,"Holly Hill, FL",Tim Haupt,352.0,muslim are,muslim,timhaupt1,Sun Sep 24 18:36:41 +0000 2017,@NPR Man are  they ever DUMB! She has practically Destroyed Germany already by letting in all of those Muslim REFUGEES!,3903037949.0,Neither,-0.8324
5610,0.0,2433.0,2808.0,0.0,1.0,0.0,Fri Apr 07 15:02:09 +0000 2017,8.669762844709888e+17,"Poughkeepsie, NY",T Mortin,37947.0,muslim are,muslim,t_mortin,Sun Sep 24 18:18:40 +0000 2017,@StopFearOfIslam Are you purposely ignoring muslim evil in europe or just mentally deficient?,8.503630695450337e+17,Neither,-0.7964
5612,0.0,105.0,147.0,0.0,2.0,0.0,Sun Mar 20 18:53:46 +0000 2016,931286316.0, Kansas City Missouri ,Michelle Williams,827.0,muslim are,muslim,Michell72696392,Sun Sep 24 18:18:10 +0000 2017,"@ScottPresler @Cruzn4aBruzn They are taught at s very young age to cut the gens told of little girls, rape non Musl… https://t.co/js7b8jlksR",7.116268052670792e+17,Neither,-0.7595
5615,0.0,394.0,1205.0,0.0,2.0,0.0,Fri Sep 30 19:08:44 +0000 2016,7.198094585709773e+17,"Burlington, Ontario",Gary Cowles,4742.0,muslim are,muslim,garywcowles,Sun Sep 24 18:09:56 +0000 2017,"@junglismastiff @StefMacWilliams Words used to silence the truth,realities are the terrorists thss seen everyday.wh… https://t.co/wYhVgAXEpa",7.819338156735816e+17,Neither,-0.6249
5624,0.0,20.0,8.0,0.0,0.0,0.0,Fri Jan 10 00:18:09 +0000 2014,,"Clarksville, MI",End of Day's Prophet,84291.0,muslim are,muslim,rlmhitman5447,Sun Sep 24 17:53:40 +0000 2017,"CHRIST IS A THIEF, AND THE OTHER RELIGIONS OF SATAN UPON THIS WORLD OF CHRISTIANITY; AKA, ISLAMIC MUSLIM SATANIC RELIGION ARE THE THIEVE'S",2284293776.0,Neither,-0.5267
5634,1.0,2766.0,3271.0,0.0,2.0,0.0,Wed Oct 26 02:49:55 +0000 2016,75942531.0,The United States of America,Anna G,50472.0,muslim are,muslim,ProudDeplorble,Sun Sep 24 17:28:13 +0000 2017,@johnvndnbrk @CNN Wrong term guy. Fatwah is a Muslim term. Sikhs are not muslims. In fact they've fought against th… https://t.co/VvgNtE6gcl,7.911095742667899e+17,Neither,-0.6597
5635,0.0,1199.0,1024.0,0.0,1.0,0.0,Tue Feb 23 19:50:39 +0000 2010,8.590457532049859e+17,"Buffalo, NY.",Mary Burrowes,77070.0,muslim are,muslim,freedommary,Sun Sep 24 17:25:45 +0000 2017,"@_intruth_ U are either a pig muslim or a filthy Communist. Either way ur a waste of time. 🐸 
Go back to ur hole. BLOCKED.",116855072.0,Neither,-0.6841
5641,0.0,179.0,209.0,0.0,4.0,0.0,Wed Sep 21 11:20:16 +0000 2016,3102961986.0,"North Charleston, SC",Cengel Boles,473.0,muslim are,muslim,cengelboles,Sun Sep 24 17:19:12 +0000 2017,"@luvzzzpk @ShivamS0907 @jayeshpatiljp @bangalorespeaks all terrorist in world are mostly pakistani muslim
https://t.co/Rdlk6LiudM",7.785544339238502e+17,Neither,-0.6908
5645,0.0,488.0,567.0,0.0,0.0,0.0,Wed Oct 23 00:07:46 +0000 2013,,New Jerusalem,Bro Chase Yahusĕph,8657.0,muslim are,muslim,cEvan44,Sun Sep 24 17:12:52 +0000 2017,"Anti-American spoiled MUSLIM brat Kaepernick should move to Saudi Arabia or North Korea where ppl are still slaves, since hes so oppressed!",2149927933.0,Neither,-0.6466
5647,0.0,371.0,699.0,0.0,2.0,0.0,Mon Apr 27 10:39:55 +0000 2009,10095952.0,New York,SAIF ANSARI,7463.0,muslim are,muslim,vetoshield,Sun Sep 24 17:10:38 +0000 2017,"@_iamalik @_IsmailRoyer There is no covert, sinister anti-Muslim agenda at play. MPV and MASGD are no less Muslim than anyone here.",35714423.0,Neither,-0.7096
5672,1.0,1524.0,1363.0,0.0,0.0,0.0,Mon Dec 05 01:42:46 +0000 2016,,"Tennessee, USA",T Lydell Dunn-Author,6423.0,muslim are,muslim,t_lydell,Sun Sep 24 16:31:30 +0000 2017,"Whether Muslim Jihad or Lib Treason one clear truth: there is no reasoning,no common ground! They are bent to destroy decency as we know it!",8.055881886517862e+17,Neither,-0.6467
5677,2.0,1272.0,937.0,0.0,0.0,0.0,Sat Oct 09 17:19:24 +0000 2010,,"New Mexico, USA","Annie, Bitch",47669.0,muslim are,muslim,SpankSprinkles,Sun Sep 24 16:25:10 +0000 2017,"Yes. Idiots &amp; dumbshits ask. Usually in terribly broken English. For me, most are young Muslim guys. https://t.co/LUZkM3Y20F",200577010.0,Neither,-0.6124
5678,0.0,58.0,55.0,0.0,1.0,0.0,Sun Feb 12 21:34:44 +0000 2017,78523300.0,"Arizona, USA",Deplorable Latina,4429.0,muslim are,muslim,LydiaRi94212372,Sun Sep 24 16:23:03 +0000 2017,@RealJamesWoods We are waiting the wrong things. This country is so backwards and we can blame Kaepermick for tbis.… https://t.co/OTwtpvYS5T,8.308929194857185e+17,Neither,-0.6705
5683,0.0,712.0,114.0,1.0,1.0,1.0,Tue Mar 27 08:20:37 +0000 2012,,USA,Ronnie's House RIP,1121.0,muslim are,muslim,Ronnies_House,Sun Sep 24 16:10:42 +0000 2017,salam @lsarsour my muslim husband lost his life to gun violence but they are worrried about us  https://t.co/v7FkQcrpnd  #unite4peace,538062234.0,Neither,-0.5994
5687,0.0,449.0,863.0,1.0,0.0,0.0,Mon Mar 31 06:57:18 +0000 2014,,"Clearlake, CA",Heather German,19753.0,muslim are,muslim,004magdalene,Sun Sep 24 16:01:56 +0000 2017,"What the hell does #TakeTheKnee have to do with being ""black""? The ONLY thing political these losers have in common… https://t.co/PnNYw51SDD",2420130872.0,Neither,-0.8402
5688,2.0,391.0,300.0,0.0,0.0,0.0,Wed Feb 16 21:18:12 +0000 2011,,"Akron, OH",Jeremy Bell,30898.0,muslim are,muslim,JeremyBell21,Sun Sep 24 16:00:18 +0000 2017,Imagine calling liberals snowflakes bc they spoke out against a Muslim ban then turning around and crying bc athletes are kneeling.,253246030.0,Neither,-0.7717
5693,0.0,91.0,434.0,0.0,1.0,0.0,Sat Apr 22 02:42:55 +0000 2017,,New world,ASHEESH #nosurname,6426.0,muslim are,muslim,newgyan,Sun Sep 24 15:52:59 +0000 2017,All Muslim living in India also wants to kill us just they did in Kashmir they are jehadi by birth and supported by mullagress @INCIndia .,8.556128540866437e+17,Neither,-0.5267
5701,0.0,1199.0,1024.0,0.0,1.0,0.0,Tue Feb 23 19:50:39 +0000 2010,393084017.0,"Buffalo, NY.",Mary Burrowes,77070.0,muslim are,muslim,freedommary,Sun Sep 24 15:39:49 +0000 2017,"@a_maizeing_blue U are either a Communist or a pig muslim, either way a waste. BLOCKED 🐸",116855072.0,Neither,-0.6841
5704,0.0,70.0,331.0,0.0,5.0,0.0,Sun Jul 10 14:42:05 +0000 2011,9.113397821559644e+17,"Miami, FL.",Javier Morales,1008.0,muslim are,muslim,Javi8104,Sun Sep 24 15:35:00 +0000 2017,@muslim_british @jitmich @nordique500 @SonicSenna @V_of_Europe Sorry they are just being assholes and blocking traf… https://t.co/DFIxCSoEIZ,332846692.0,Neither,-0.7717
5718,0.0,21.0,183.0,0.0,1.0,0.0,Fri Apr 29 16:43:08 +0000 2011,15220768.0,"Brooklyn, NY",Big Ole Diz,1285.0,muslim are,muslim,BigOleDiz,Sun Sep 24 15:06:38 +0000 2017,"@DavidCornDC Yeah, Rex. You are associated w him. Also w the birtherism, the Muslim ban, nuclear threats, stupidity… https://t.co/351nt5TSIZ",290031192.0,Neither,-0.6369
5738,21.0,3366524.0,77.0,0.0,0.0,30.0,Thu Mar 29 19:51:11 +0000 2007,,"New York, NY",Newsweek,121314.0,muslim are,muslim,Newsweek,Sun Sep 24 14:20:08 +0000 2017,Donald Trump's travel ban expires Sunday - but what will replace it and will it be worse?  https://t.co/XlWZmqQhVY https://t.co/iAxDa60CER,2884771.0,Neither,-0.7543
5752,0.0,146.0,349.0,0.0,2.0,0.0,Sun Sep 04 12:12:41 +0000 2016,36715753.0,"Oneida, TN",R D Wilson,3233.0,muslim are,muslim,RdRonniew,Sun Sep 24 13:50:05 +0000 2017,"@Hoosiers1986 @BarackObama Stephen Curley and Labron James are both a piece or crap. No more NBA, no more of your s… https://t.co/fvpT5AqLY2",7.72407029105365e+17,Neither,-0.7414
5754,0.0,7330.0,6905.0,0.0,0.0,0.0,Thu Jun 24 20:40:35 +0000 2010,,Georgia,Blanche V. Mercaldi,215897.0,muslim are,muslim,tammytabby,Sun Sep 24 13:47:15 +0000 2017,"Why r Muslim women protesting to wear their clothing when countries prohibiting it? In Mid-Est, follow rules or you are expelled.",159230211.0,Neither,-0.5859
5755,0.0,365.0,542.0,0.0,3.0,0.0,Thu Mar 03 02:20:57 +0000 2011,37325529.0,"Kansas City, MO",Concerned Citizen,14415.0,muslim are,muslim,Hog8ter,Sun Sep 24 13:45:55 +0000 2017,@sterling_poetry @SarahPalinUSA @dezi41 There are no “Muslim Go Areas” proven a lie many times! If you think this your no informed at all!,260032360.0,Neither,-0.6103
5756,15.0,126.0,47.0,0.0,3.0,2.0,Sun Aug 07 12:01:04 +0000 2011,607266832.0,Illinois,DAVID CARVER,3652.0,muslim are,muslim,SnowflakeZapper,Sun Sep 24 13:41:54 +0000 2017,"@NickGNews @Jaguars @Ravens Now, they should turn the camera to the streets where muslim extremists are raping wome… https://t.co/JT90Q2eDTu",350219584.0,Neither,-0.7003
5765,1.0,1005.0,700.0,1.0,0.0,0.0,Tue Sep 17 10:44:42 +0000 2013,,Earth ,Jode,19184.0,muslim are,muslim,leaveitout,Sun Sep 24 13:30:18 +0000 2017,It was an altercation between 2 sets of boys and still ur adamant that they are Muslim 😂 #stratford ffs https://t.co/ulTgHW4LP0,1875002544.0,Neither,-0.5859
5771,0.0,149.0,227.0,0.0,5.0,0.0,Sat Aug 15 10:45:02 +0000 2015,1726314590.0,"Montréal, Québec",Mr Just Sayin',15213.0,muslim are,muslim,doctorcreatif,Sun Sep 24 13:09:32 +0000 2017,@EfcWallace @PositiveOne10 @JihadBlock @Nigel_Farage @FeistyRealist Read the Bible. It's violent. Point is majority… https://t.co/NYH3uPJEgN,3423776937.0,Neither,-0.5994
5777,0.0,1136.0,2329.0,0.0,0.0,0.0,Wed May 25 17:09:32 +0000 2011,,"Alabama, USA",Denise Ellenburg,7073.0,muslim are,muslim,DeniseEllenburg,Sun Sep 24 12:53:14 +0000 2017,Crazy how acid attacks in London carried out by Muslim refugees against Americans are immediately deemed NOT terror related. WHAT THE HELL?,305106654.0,Neither,-0.9329
5785,0.0,26.0,44.0,0.0,1.0,0.0,Thu Feb 02 03:26:49 +0000 2017,199805985.0,,Pat Brooks,145.0,muslim are,muslim,Liberty11082016,Sun Sep 24 12:18:39 +0000 2017,@britishbullybee That's bc Muslim men are sexually aroused by little baby girls! Sick perverts! soon perform genita… https://t.co/wNuj3WCEQD,8.269952597711258e+17,Neither,-0.8136
5788,0.0,3933.0,3892.0,0.0,0.0,0.0,Tue Oct 21 14:45:26 +0000 2014,,United States,Leslie,88463.0,muslim are,muslim,biddergalore,Sun Sep 24 12:12:09 +0000 2017,All contribtions were way down b4 e became pope. Now they are rock bottom! Baskets EMPTY! He's not my pope!! Social… https://t.co/F0eQXF3V5S,2840062227.0,Neither,-0.5720000000000001
5801,1.0,70.0,182.0,0.0,3.0,0.0,Tue Apr 15 23:58:33 +0000 2014,9.109640136929935e+17,Broward County,🇩🇴,879.0,muslim are,muslim,leiva4L,Sun Sep 24 11:32:36 +0000 2017,@ReneeHope8 @trnty69 @Sprx77SRMTHFG Why is it bad if obama was a muslim anyway whats the big deal???? You guys are… https://t.co/QaCMO6tE9j,2446229406.0,Neither,-0.6662
5808,0.0,406.0,900.0,0.0,1.0,0.0,Sun Oct 02 03:04:01 +0000 2011,131249283.0,"Fort Worth, TX",Burn Down Capitalism,17830.0,muslim are,muslim,ODDwayne,Sun Sep 24 11:01:15 +0000 2017,"@GatestoneInst I'm a Muslim. There are no abused women around me.
US zionists putting Nazis back in The Reichstag.… https://t.co/hqMry87vlV",383555003.0,Neither,-0.6705
5811,0.0,5.0,37.0,0.0,1.0,0.0,Sun Jul 19 14:53:18 +0000 2015,1367531.0,San antonio,Robert Paul Kishimot,7176.0,muslim are,muslim,robmel88,Sun Sep 24 10:50:16 +0000 2017,"@FoxNews Imran Awan, kept 3 Muslim woman captured, abused &amp; used as sex slaves, Democrats against woman abuse where are you, mum the word?",3284480791.0,Neither,-0.8176
5819,2.0,270.0,409.0,0.0,3.0,0.0,Sun Jul 24 20:08:30 +0000 2016,24866689.0,Sugar Candy Mountain,Jimmy Viz,4925.0,muslim are,muslim,jimmy_viz,Sun Sep 24 09:43:21 +0000 2017,@Joa1210 @eaststandtyke @JonBanks87 Most Indians aren't Muslim they are Hindi it's why the hate each other. I once… https://t.co/sgXCB1fscx,7.573064837050778e+17,Neither,-0.5719
5831,1.0,303.0,401.0,1.0,0.0,0.0,Tue Jul 30 14:41:33 +0000 2013,,Finland,Tufairi. B. Kawawa,12234.0,muslim are,muslim,Tufairi,Sun Sep 24 08:34:28 +0000 2017,The #Rohingya Muslim Minority Are Suffering. And This Hurts. https://t.co/WP5QTOn731,1633083650.0,Neither,-0.7351
5833,2.0,2288.0,1985.0,0.0,4.0,0.0,Sat May 14 14:19:25 +0000 2011,298547669.0,Sussex,Toffee,7217.0,muslim are,muslim,leweswhite,Sun Sep 24 08:16:55 +0000 2017,@BeslanMan @emilyisanelf @StaceyDooley @BegumNadiya far more rape or sexual assaults are commited by men of the cat… https://t.co/zBcxffiZ6v,298547669.0,Neither,-0.8588
5834,0.0,83.0,2391.0,0.0,1.0,0.0,Thu Apr 28 20:25:43 +0000 2011,20510539.0,"New York, USA",jasaki,1008.0,muslim are,muslim,jasaki1,Sun Sep 24 08:15:32 +0000 2017,@Emirates247 Most of these horrific attacks are carried out by Muslim youths,289531924.0,Neither,-0.8207
5842,1.0,255.0,230.0,0.0,0.0,0.0,Fri Nov 18 08:05:48 +0000 2016,,Perfection,LSATgunner,19580.0,muslim are,muslim,LSATgunner,Sun Sep 24 07:08:52 +0000 2017,"A Muslim, a girl, and a blind man are in court. The girl cries, ""The Muslim raped me!""

The judge asks the blind ma… https://t.co/vTLdKHteBH",7.9952398861568e+17,Neither,-0.9184
5844,0.0,1598.0,666.0,0.0,0.0,0.0,Sun Sep 19 00:06:17 +0000 2010,,"Austin, TX",Ray Ahmed,6979.0,muslim are,muslim,TheRayAhmed,Sun Sep 24 06:59:18 +0000 2017,"You literally had no problem with Somalia adopting a pagan cult that curses Sahaba, and you expect to believe you a… https://t.co/V40lZODIo0",192378965.0,Neither,-0.5994
5845,0.0,1531.0,2861.0,0.0,1.0,0.0,Fri Mar 17 20:14:12 +0000 2017,361151877.0,"Los Angeles, CA",LA City Worker,33206.0,muslim are,muslim,lacityworker,Sun Sep 24 06:56:52 +0000 2017,@DebsArmstrong My lanr is exposing a muslim mayor who told his terrorism u it acid attacks were not to be labeled t… https://t.co/MluS4kZolO,8.428314546777457e+17,Neither,-0.8625
5851,3.0,500.0,297.0,0.0,0.0,3.0,Tue Feb 14 00:04:56 +0000 2017,,"Toronto, Ontario",casaouia,2978.0,muslim are,muslim,ghizlane___,Sun Sep 24 06:21:34 +0000 2017,Mahira Khan smoked... Nouman Ali Khan assaulted and exploited Muslim women ADMITTED TO IT! And victims are coming o… https://t.co/xVNruQq7ac,8.312931090991923e+17,Neither,-0.782
5853,0.0,1563.0,1966.0,0.0,0.0,0.0,Thu May 25 20:39:05 +0000 2017,,Canada,Charlotte Anderson,4687.0,muslim are,muslim,kruttika108,Sun Sep 24 06:14:00 +0000 2017,"Watch ""Why Muslim refugees are more likely to become terrorists"" on YouTube https://t.co/qyPbRzr6hS",8.678424797389005e+17,Neither,-0.6249
5860,1.0,317.0,3.0,0.0,0.0,0.0,Wed Jan 11 16:52:07 +0000 2017,,"Washington, DC",Barry Obama,22517.0,muslim are,muslim,IAM_BarryObama,Sun Sep 24 05:40:05 +0000 2017,"it’s happening.  These are the voices of Muslim clerics who teach that Islam prohibits terrorism, for the Quran says",8.192253867015741e+17,Neither,-0.6808
5869,0.0,19989.0,127.0,0.0,2.0,0.0,Tue Mar 28 13:07:35 +0000 2017,108227302.0,123 Easy Street,Grassyknoll,22346.0,muslim are,muslim,grassyknoll_,Sun Sep 24 04:48:08 +0000 2017,@uswahabibah @TheEconomist It is a Muslim Majority country. I never claimed the constitution is Sharia idiot. Musli… https://t.co/ZzKLVZGge1,8.467103591133184e+17,Neither,-0.5106
5877,1.0,684.0,703.0,0.0,0.0,2.0,Sat Aug 15 03:25:11 +0000 2015,,"Oregon, USA",Bruce,28190.0,muslim are,muslim,BruceBrandenbu3,Sun Sep 24 04:21:59 +0000 2017,You Charles are an uninformed liberal idiot. Not only is Kaepernick disrespectful he's a Muslim sympathizer. Could… https://t.co/nDUkxQl5c5,3315528084.0,Neither,-0.5106
5880,0.0,121.0,180.0,0.0,1.0,0.0,Sat Jun 23 02:09:30 +0000 2012,130617778.0,good old U.S.A,trumpgrandoldparty,5461.0,muslim are,muslim,Robertsmithl,Sun Sep 24 04:11:17 +0000 2017,@KeithOlbermann Ass hole this has nothing to do with right to protestTo kneel with rag head kaperdink is to call co… https://t.co/nYPko79UNp,615795903.0,Offensive language,-0.5423
