# favorite of tweet,# followers,# following,# of hastags,# of mentions,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,classification,compound score,Racist (Y/N),State Abbreviation,Valid City Data (Y/N)
1,80,1123,0,1,Sat Apr 19 17:05:11 +0000 2014,18643437.0,"Arlington, TX",Chris ButIer,2457,muslim are,muslim,ChrisButIer,Sun Sep 24 22:15:42 +0000 2017,"@PrisonPlanet Sarsour and Kaep are friends. Figures, since his GF is a Muslim extremist. They all hate America. https://t.co/cy2FCagud3",2495177435.0,Hate speech,-0.1531,y,TX,y
0,379,936,0,1,Tue May 10 03:59:22 +0000 2016,282695161.0,USA,greyhound01,23131,muslim are,muslim,greyhound001,Sun Sep 24 21:57:27 +0000 2017,@WayneDupreeShow Muslim scum are no better than the racist black athletes...Wow! THere's a surprise!,7.3e+17,Hate speech,-0.4184,y,,n
0,4648,5073,0,1,Sat Mar 08 17:51:14 +0000 2008,7.46e+17,Rocky Mountains,? Jemma ????,133019,muslim are,muslim,jobbers7,Sun Sep 24 21:55:13 +0000 2017,"@zulablaw WHAT?! A muslim did this? Islamic terrorism in Nashville. Muslims everywhere are saying,""oh sh*t, not again""",14101483.0,Hate speech,-0.7393,y,,n
0,256,402,0,1,Sat Jun 20 23:15:36 +0000 2009,29979814.0,Wilmington NC,Regina Ryan,10435,muslim are,muslim,Regi3,Sun Sep 24 21:32:24 +0000 2017,@monaeltahawy Who is raping them?? Are they not in a Muslim country?,49154286.0,Hate speech,-0.7461,y,NC,y
1,2457,2398,0,0,Tue Nov 24 04:21:11 +0000 2015,,America.,Jose,61394,muslim are,muslim,JoseD89344985,Sun Sep 24 21:15:24 +0000 2017,Trump--Devos are suppose to END Islam in our schools..You trust your kids with Muslim Rapists around ?  Muslim men https://t.co/dS2IFHPwjM,4262146367.0,Hate speech,-0.25,y,,n
2,5270,285,0,2,Sat Sep 27 00:41:24 +0000 2014,3108351.0,United States,Maya Varma,181869,muslim are,muslim,swargcoming,Sun Sep 24 21:12:59 +0000 2017,@WSJ @ShMadadzadeh What else do you expect from any of these Muslim countries? They all are the same - barbarians!,2786494571.0,Hate speech,0.0,y,,n
2,15328,14563,0,0,Thu Mar 24 21:01:01 +0000 2011,,USA,Darya,185477,muslim are,muslim,USAkidsFirst,Sun Sep 24 21:06:53 +0000 2017,"If he's Muslim, it's all of the above. ALL Muslims are literal 7th century barbarians. https://t.co/feda8IhB7B",271602903.0,Hate speech,0.0,y,,n
0,6507,6541,5,0,Sun Aug 09 22:41:41 +0000 2009,,"Las Vegas, NV, USA",KenCaz,4195,muslim are,muslim,kenecaz,Sun Sep 24 20:07:41 +0000 2017,"#TakeTheKnee So you can't #TakeAKnee in prayer because you might offend some damn #Muslim but you are fine disrespecting #America 

#WTF",64272430.0,Hate speech,-0.0644,y,NV,y
2,458,525,0,0,Tue Jan 17 21:29:54 +0000 2017,,"Mississippi, USA",Rhoda Virginia Tatum,2400,muslim are,muslim,vrgnt123,Sun Sep 24 20:01:23 +0000 2017,MUSLIM TRAITORS lie and say they are protesting racism while whites pay their salaries by supporting their teams. https://t.co/WvkeAad5kO,8.21e+17,Hate speech,-0.6597,y,MS,y
0,27,137,0,3,Sun Jul 23 23:04:35 +0000 2017,8.71e+17,"Kentucky, USA",Karl V,576,muslim are,muslim,KarlVKentucky,Sun Sep 24 19:56:46 +0000 2017,"@JamesRu553l @alex_brayson @CaolanRob You seem to be okay living in a country where acid attacks, fgm, muslim groom https://t.co/QKfMXfRyJi",8.89e+17,Hate speech,-0.25,y,KY,y
0,106,422,0,1,Sun Feb 07 17:44:36 +0000 2016,2549477317.0,"Mountain View, CA",Jayaprakash. N.K.,14462,muslim are,muslim,etalkg,Sun Sep 24 18:24:08 +0000 2017,"@PMOIndia_RC chutia muslim terrorist ansari, all muslims are killers",4874662638.0,Hate speech,-0.875,y,CA,y
0,70,203,0,0,Wed Aug 30 05:23:41 +0000 2017,,"Boston, MA",Augusto Pinochet,730,muslim are,muslim,BillCosbyGrape,Sun Sep 24 18:02:16 +0000 2017,Anyone who believes that Muslim immigration has helped Europe has their head up their ass. The facts are right in front of your face.,9.03e+17,Hate speech,-0.5423,y,MA,y
0,26,60,0,1,Thu Sep 07 19:15:43 +0000 2017,3565621341.0,"New York, USA",white knight maester,188,muslim are,muslim,Zakarilul,Sun Sep 24 17:32:33 +0000 2017,@EngIistani you are ex Muslim ? How do you expect Arab dick like mine ?,9.06e+17,Hate speech,-0.2869,y,NY,y
2,708,56,0,0,Wed Sep 30 00:57:50 +0000 2015,,"New York, USA",Patriot Swag,15158,muslim are,muslim,Sheepdog4USA,Sun Sep 24 17:15:25 +0000 2017,"Domestic ""Muslim"" terrorism!

The sexually repressed Muslim men are a danger to Western society. 

America must be https://t.co/cwqZtz4PAZ",3819657628.0,Hate speech,-0.8908,y,NY,y
0,861,1380,0,2,Sun Jul 14 17:10:33 +0000 2013,8.88e+17,"cary, NC",Sandra Scott,2217,muslim are,muslim,taratmay,Sun Sep 24 17:05:26 +0000 2017,@SteveBannen @MarianPhipps6 They are all crooks in the White House.  Obama was evil.  Evil Muslim,1593818184.0,Hate speech,-0.8689,y,NC,y
0,618,1063,0,1,Tue Aug 02 15:36:25 +0000 2016,,"North Carolina, USA",Vicky,16295,muslim are,muslim,DblDVV,Sun Sep 24 17:01:51 +0000 2017,Muslims Are Taking Over The World at an ALARMING Rate   MUSLIM IMMIGRATION https://t.co/2aYJjyw99k via @YouTube,7.6e+17,Hate speech,-0.3034,y,NC,y
0,923,368,0,2,Sat Nov 22 00:11:14 +0000 2008,4717892303.0,"Panama City Beach, FL",jimwelch1,51197,muslim are,muslim,jimwelch1,Sun Sep 24 15:55:29 +0000 2017,"@V_of_Europe @LVNancy So long Europe, we knew you well. You are now a Muslim Country because you sit on your ass and let it happen.",17549260.0,Hate speech,-0.34,y,FL,y
0,37,15,0,2,Mon Jun 09 23:42:10 +0000 2014,2731134614.0,NoVA,Royboye,2947,muslim are,muslim,HardWay511,Sun Sep 24 13:22:47 +0000 2017,"@charlotta615 @AmyAbeln After 8 years of a Black Muslim in the White House, blacks are far Worse off.  Blacks hate https://t.co/UAIjxkaFKl",2557770439.0,Hate speech,-0.4767,y,,n
0,537,1016,0,0,Tue Jan 24 16:28:08 +0000 2017,,"Coolidge, AZ",Swannee Welsh,1480,muslim are,muslim,schnezana,Sun Sep 24 13:03:33 +0000 2017,72 IS THE NUMBER OF MUSLIM WHORES THEY ARE AWARDED!  MUSLIM WOMEN GENERALLY HAVE 18 TO 24 CHILDREN!  THEY ARE AND B https://t.co/t32a2gfjnn,8.24e+17,Hate speech,-0.2146,y,AZ,y
2,61,93,0,2,Sun Jun 05 19:23:43 +0000 2016,7.63e+17,USA,Wizzy889,2078,muslim are,muslim,wizzy889,Sun Sep 24 12:40:59 +0000 2017,@truthsplainer @V_of_Europe The parents are on welfare. Tax payer subsidies terror. Muslims as always. All Muslims. Every Muslim.,7.4e+17,Hate speech,-0.5267,y,,n
2,476,627,0,2,Wed Apr 12 22:14:40 +0000 2017,631310817.0,TEXAS,Hackenbush,5325,muslim are,muslim,hackinbush,Sun Sep 24 12:37:53 +0000 2017,@MarkYoungTruth @Faith333x4 What are you protesting? You've lived a life most whites in country will never have! Yo https://t.co/JGzibzpsZc,8.52e+17,Hate speech,-0.4753,y,TX,y
0,192,416,0,0,Mon Apr 24 23:01:01 +0000 2017,8.57e+17,"Paradise, CA",Dr. ChzBrgr,6667,muslim are,muslim,DrChzbrgr,Sun Sep 24 09:14:59 +0000 2017,"They start shouting Allah Akbar, in English, means, ""I'm a Muslim and my friends are Muslim and Muhammad is a pedophile &amp; we gonna kill you""",8.57e+17,Hate speech,-0.3818,y,CA,y
0,255,230,0,1,Fri Nov 18 08:05:48 +0000 2016,254060179.0,Perfection,LSATgunner,19580,muslim are,muslim,LSATgunner,Sun Sep 24 07:08:09 +0000 2017,"@policescotland A Muslim, a girl, and a blind man are in court. The girl cries, ""The Muslim raped me!""
The judge as https://t.co/jbosKSGsD8",8e+17,Hate speech,-0.8832,y,,n
0,769,747,0,2,Thu Nov 10 18:38:51 +0000 2016,7.9e+17,"Washington, USA",Douglas Reimann,24422,muslim are,muslim,dgvreiman,Sun Sep 24 06:30:24 +0000 2017,"@CUSTARD_TSUNAMI @Juliet777777 Khan is a Muslim, elected due to the Muslim vote, so Khan will NOT roust the neighbo https://t.co/BffiTc8mYB",7.97e+17,Hate speech,0.0,y,WA,y
12,3148,5001,0,2,Sat Feb 26 22:41:11 +0000 2011,7.76e+17,"Los Angeles, CA",CristieFedUp,13221,all muslim are,muslim,Time4America1st,Sun Sep 24 00:50:53 +0000 2017,"@B4IleaveU @JamilSmith You are proud he became a Muslim,  officers were killed and he lost his career?All over a gi https://t.co/RzZ7j2eWEZ",258079774.0,Hate speech,-0.5719,y,CA,y
0,84,415,0,0,Sat Mar 21 20:07:16 +0000 2009,,orange county ca.,calidutch,1159,all muslim are,muslim,calidutch,Sun Sep 24 00:02:43 +0000 2017,well of course you have no problem with all of the muslims and terrorist attacks in London. You are muslim. https://t.co/Tpmqp8cNXT,25720909.0,Hate speech,-0.8859999999999999,y,CA,y
0,10,37,1,1,Thu Sep 08 14:20:04 +0000 2016,813286.0,"Pennsylvania, USA",Jodi corfield,107,all muslim are,muslim,Jodicorfield1,Sat Sep 23 16:47:23 +0000 2017,@BarackObama All of you are Fucking stupid for your comments! OBAMA hates AMERICA just like his muslim brotherhood! #wakeupamerica,7.74e+17,Hate speech,-0.6885,y,PA,y
3,190,359,0,1,Sun Jun 14 17:36:17 +0000 2009,2097571.0,"Virginia, USA",Linda,4063,all muslim are,muslim,Atlantiso1,Fri Sep 22 16:39:59 +0000 2017,@cnni No one believes those votes are not rigged. After all the misery she has caused in her country with muslim immigrants? No way.,47133990.0,Hate speech,-0.7176,y,VA,y
1,1681,2386,0,1,Fri Jul 24 17:47:16 +0000 2009,103245739.0,United States,Innov8,111857,all muslim are,muslim,pliersnwires,Fri Sep 22 04:02:33 +0000 2017,@ggiittiikkaa  time Bengali Muslims are disenfranchised. All are Bangladeshis and there is no such thing as Indian Bengali Muslim,59843216.0,Hate speech,-0.29600000000000004,y,,n
0,375,766,4,0,Wed Dec 05 06:48:21 +0000 2012,,"Broken Arrow , Oklahoma",Clark,4798,all muslim are,muslim,bclark302,Fri Sep 22 03:26:02 +0000 2017,Muslim Rape Gang: 'All White Women are Good for One Thing' https://t.co/KOnDZjNSZ8 #Islam #MuslimBan #MAGA #Muslims,990356426.0,Hate speech,-0.4215,y,OK,y
1,1289,1877,0,2,Sat Jan 07 18:54:25 +0000 2017,8.26e+17,Upstate NY,Ed Dehors,4370,all muslim are,muslim,leadglazier63,Thu Sep 21 21:54:23 +0000 2017,"@RobertSchnaible @LAGTweetsMe Muslims are ALL CHILD MOLESTERS!
The KORAN and HADITH say Muslim men to TAKE A WIFE A https://t.co/i5A8062Jfw",8.18e+17,Hate speech,-0.6399,y,NY,y
0,2242,3257,0,2,Tue Dec 06 20:06:56 +0000 2016,454119389.0,United States,American Man,30293,all muslim are,muslim,BrentGrantUSA,Thu Sep 21 19:53:31 +0000 2017,@BecketAdams @vjeannek What would this muslim know about the holocaust?  Muslims are doing their own version of a h https://t.co/kkWDX9Ffmf,8.06e+17,Hate speech,0.0,y,,n
0,957,1125,0,2,Fri Jul 21 18:33:18 +0000 2017,20780124.0,"New Mexico, USA",D,12152,all muslim are,muslim,IAmURWRSTNGTMaR,Thu Sep 21 19:15:08 +0000 2017,@MrFairhurst @JaydaBF You are a muslim! Talking shit about white supremacy She walks through Luton letting you all https://t.co/toatBBcxLj,8.88e+17,Hate speech,-0.5707,y,NM,y
0,115,391,0,1,Fri Nov 18 22:10:21 +0000 2011,21002587.0,"New York, USA",Vakil Bharati??,677,all muslim are,muslim,VakilBharati,Thu Sep 21 18:30:40 +0000 2017,@tufailelif You mean all these Muslim's are killing other Muslim's &amp; Non-Muslim's in the name of Islam has proper d https://t.co/7duGWv0Gzv,415847548.0,Hate speech,-0.6597,y,NY,y
0,13,27,0,1,Sun Apr 05 04:27:41 +0000 2015,33235771.0,"Cheyenne, WY",Todd Casey,155,all muslim are,muslim,pinballtoddy,Thu Sep 21 00:16:30 +0000 2017,@MiaFarrow Nope not true unless you are saying that all the women in these countries enjoy being raped by Muslim refugees,3139719522.0,Hate speech,-0.5764,y,WY,y
2,141,104,0,1,Wed Jan 25 19:15:33 +0000 2017,342034927.0,Greece,Athena,1486,all muslim are,muslim,AthenaZues1,Wed Sep 20 18:40:38 +0000 2017,@AsYouNotWish Why would they bother about those Muslim Racist Hindus are enough to crush them all &amp; paid prostitute like u to cry,8.24e+17,Hate speech,-0.8225,y,,n
0,1067,938,0,0,Fri Nov 28 14:41:31 +0000 2014,,"Baton Rouge, Louisiana ",WORLDS FINEST ??,79019,all muslim are,muslim,Luca3Brasi,Tue Sep 19 22:46:33 +0000 2017,Not all Muslims are terrorist but all terrorist do be Muslim ??????,2912804610.0,Hate speech,-0.8859999999999999,y,LA,y
0,265,779,0,1,Sat Jul 16 13:29:39 +0000 2011,281617939.0,Moon,CSR,3859,all muslim are,muslim,xtremevita,Tue Sep 19 19:19:36 +0000 2017,"@StephCMillard How about this then. Not all Muslims are terrorists, but all terrorists seem to be Muslim. It's a fa https://t.co/Te0BPZ8Yqr",336538725.0,Hate speech,-0.8481,y,,n
0,115,184,0,1,Fri Nov 04 04:41:11 +0000 2016,342034927.0,"Seattle, WA",Shanta Dubey,13849,all muslim are,muslim,momdubey,Tue Sep 19 14:37:29 +0000 2017,@AsYouNotWish All Muslim are terrorist. Unless u condemn Quran for hate n killing against Non Muslims.,7.94e+17,Hate speech,-0.9468,y,WA,y
0,32,24,0,1,Wed Jan 04 03:58:05 +0000 2017,403647191.0,"Cross Lanes, WV",Craig Cotsmire,4064,all muslim are,muslim,Craigcotsmire,Tue Sep 19 12:04:24 +0000 2017,@Ian56789 There should be a shoot to kill on sight order for any Muslim found anywhere anytime in the world. They are all scumbags,8.16e+17,Hate speech,-0.7964,y,WV,y
1,3055,2278,0,0,Tue Jan 03 20:50:46 +0000 2017,,"Danville, CA",#MAGA? ?????,10531,all muslim are,muslim,POTUSTrump1FAN,Tue Sep 19 07:35:19 +0000 2017,"Muslim men are lazy,  80% on welfare. Just ask Swedes. 
All they do all day, is make more Muslims.
Have 8-10 kids w https://t.co/3YcEWCMJAE",8.16e+17,Hate speech,-0.3612,y,CA,y
4,300,632,0,0,Tue Jul 04 17:08:32 +0000 2017,,United States,Sophie Lee,1567,all muslim are,muslim,BackInID,Tue Sep 19 04:57:48 +0000 2017,"Ask a Muslim to denounce Hamas, they won't. There are quiet Muslims and violent ones. Read the q'oran, they ALL wan https://t.co/WPRE6CnmEm",8.82e+17,Hate speech,-0.743,y,,n
0,12,29,0,2,Wed Nov 25 00:16:10 +0000 2009,107762720.0,"Fort Worth, TX",Preston Matthiesen,427,all muslim are,muslim,Matthiesen_FWTX,Tue Sep 19 01:52:45 +0000 2017,@MacEngelProf @mhilgtx I thought Trump promised to deport all vile Muslim(s) that are threat to America.,92404875.0,Hate speech,-0.7184,y,TX,y
0,48,196,0,1,Fri Jan 29 20:50:50 +0000 2016,52751069.0,United States,Lets Cut the BS,2417,all muslim are,muslim,robjonesinfo,Mon Sep 18 18:39:09 +0000 2017,@Richardafowler and stop declaring its racist Muslim isn't a race and they are doing ALL the killing. And 9-11 and Orlando are NOT London..,4831893740.0,Hate speech,-0.8909999999999999,y,,n
0,41,181,0,1,Mon Dec 28 11:57:20 +0000 2009,1019469630.0,"Georgia, USA",TheGudShepherd,2146,all muslim are,muslim,thegudshepherd,Mon Sep 18 16:55:15 +0000 2017,"@_sabanaqvi He never said so, but deport them to their home state. Muslim are the only human who have human rights https://t.co/bGxF6D0AJQ",99931820.0,Hate speech,0.0,y,GA,y
212,72739,39747,0,0,Thu Aug 13 21:13:35 +0000 2015,,"California, USA",Hector Morenco,17184,all muslim are,muslim,hectormorenco,Mon Sep 18 04:05:11 +0000 2017,"Deport all Muslim refugees, &amp; ban Muslims. 1st off they shouldn't be here at all because their culture is horrific; https://t.co/cyPjkBIvxO",3420965393.0,Hate speech,-0.5574,y,CA,y
2,3502,3742,0,0,Wed Apr 29 04:29:48 +0000 2009,,United States,Nancy Lucky,17387,all muslim are,muslim,NancyLucky,Sun Sep 17 23:30:50 +0000 2017,"We are all INFIDELS. BLACKS, WHITES, HISPANICS, FRENCH, ANYONE THAT ISNT MUSLIM IS THEIR ENEMY. SO MAYBE WE CAN UNI https://t.co/KUqEhejSER",36287043.0,Hate speech,-0.6408,y,,n
1,1532,1859,0,6,Fri Aug 14 03:53:44 +0000 2015,1942918003.0,USA,C.,21871,all muslim are,muslim,busybusybees,Sun Sep 17 19:47:11 +0000 2017,@thederekmick @SchwierLinda @kdub73 @mordupree @joniturnerlaw @POTUS I'm not the one hiring muslims. Quran teaches https://t.co/7O9J4sUkyo,3421521977.0,Hate speech,0.0,y,,n
0,326,371,0,0,Mon Apr 04 17:15:42 +0000 2016,,New England,Ross,1796,all muslim are,muslim,AT_right_of_ctr,Sun Sep 17 18:57:01 +0000 2017,Not all Muslims are terrorist  but all terrorists are Muslim . So put that in your smipe and poke it! https://t.co/CnEsofRlB6,7.17e+17,Hate speech,-0.8687,y,,n
0,1106,3182,0,1,Fri Dec 18 01:56:09 +0000 2015,1494835716.0,"Pennsylvania, USA",Barbara  Du Pree,11961,all muslim are,muslim,dublelee,Sun Sep 17 17:28:50 +0000 2017,@AIIAmericanGirI The Jewish ppl have a right to have all of Israel! The Muslim factor are nomads of the land!,4519910728.0,Hate speech,0.0,y,PA,y
1,40,77,0,0,Sun Apr 27 19:58:03 +0000 2014,,"Christiansburg, VA",Robert B. Cecil,1248,all muslim are,muslim,bobwb3s,Sun Sep 17 16:05:18 +0000 2017,"The Islamic bastards are trying to take over America, little by little! Deport all Muslim out of our country -- Big https://t.co/xZ8tLYv6z2",2466598795.0,Hate speech,-0.6476,y,VA,y
2,64,86,0,1,Fri Dec 23 02:18:25 +0000 2016,41778159.0,"Wooster, OH",Brian Campbell,942,all muslim are,muslim,brian_campbe11,Sun Sep 17 14:07:17 +0000 2017,@geertwilderspvv an evil of catastrophic proportions. Just evil. Muslim I  general are evil. They want destruction of all non Muslims,8.12e+17,Hate speech,-0.9674,y,OH,y
1,134,211,0,2,Wed Oct 29 03:01:49 +0000 2014,7.57e+17,Illinois,jay daniel,6773,i hate muslim,muslim,worryinahurry,Sun Sep 24 16:35:34 +0000 2017,"@alaskantexanQCT @HapaGirl2 We see their mindset and i feel Muslim ideology is connected to it, as is Obama's hate of all white Christian's.",2881471770.0,Hate speech,-0.5719,y,IL,y
0,67,97,0,3,Tue May 16 03:33:20 +0000 2017,1320601364.0,"NORTHWESTERN MICHIGAN, USA",M. Jon Cannon,1963,i hate muslim,muslim,MJonCannon,Sun Sep 24 12:37:24 +0000 2017,"@Miduswell @4everNeverTrump @RyanLizza I HATE WHINING LAZY ASS BLACKS TOO. WHITES, MEX, MUSLIM SCUM. GO TO WORK, LI https://t.co/vtM6NCSMbR",8.64e+17,Hate speech,-0.9386,y,MI,y
0,1597,1913,0,1,Sun Apr 03 12:44:10 +0000 2016,813286.0,"Rhode Island, USA",Shadow Michael,44626,i hate muslim,muslim,shadey105,Sun Sep 24 12:26:53 +0000 2017,@BarackObama I fucking HATE you just like you hate America-go back to kenya where you fucking belong you asswipe dickhead fucking muslim,7.17e+17,Hate speech,-0.9006,y,RI,y
0,91,434,0,0,Sat Apr 22 02:42:55 +0000 2017,,New world,ASHEESH #nosurname,6426,i hate muslim,muslim,newgyan,Sun Sep 24 08:43:34 +0000 2017,"Hindu:: I have responsibility of humanity.
Muslim ::I have of my Muslims and jehadis and hate infidels
Christian::I don't care I have power.",8.56e+17,Hate speech,-0.7452,y,,n
1,195,104,0,2,Wed Jul 22 20:18:44 +0000 2015,18643437.0,Essex,steve taylor,2772,i hate muslim,muslim,stevesmtaylor,Thu Sep 21 21:21:50 +0000 2017,@PrisonPlanet @BritBranwell Worth a try Hi I'm English and fucking hate Islam please fuck off to your own hovels wi https://t.co/7Z6jMrB0hv,3387979726.0,Hate speech,-0.6161,y,,n
0,41,275,0,2,Fri Sep 08 22:38:12 +0000 2017,43069580.0,"Washington, USA",Cody,69,i hate muslim,muslim,FatBoynerd,Thu Sep 21 05:43:22 +0000 2017,@AdamDJTbrand @9NewsLA Haha ok now I know who Im dealing with. Those poor Muslim suicide bombers people hate for no reason,9.06e+17,Hate speech,-0.8519,y,WA,y
0,603,889,0,2,Sun Mar 17 21:17:51 +0000 2013,8.88e+17,Great Lakes,81,21112,i hate muslim,muslim,LEC21452,Wed Sep 20 21:37:35 +0000 2017,@SteveBannen I'd like to give him a HUGE FECK YOU.  Muslim sympathizer traitor to our country. @BarackObama do you feel the hate prick.,1276032140.0,Hate speech,-0.1449,y,,n
0,672,705,0,1,Sat Oct 15 18:35:57 +0000 2016,3249267995.0,"Oregon, USA",Chelle Jones,9069,i hate muslim,muslim,Chelle_Shocker,Wed Sep 20 20:45:34 +0000 2017,@BasedMonitored I am sure she was a Muslim because they hate dogs. But she is also showed her daughter some very ho https://t.co/o7eXx9VXew,7.87e+17,Hate speech,-0.34,y,OR,y
0,137,363,0,1,Fri Jan 06 14:20:13 +0000 2017,20449585.0,Narnia,MarkJamesWard666??,4105,i hate muslim,muslim,MarkJamesWard,Wed Sep 20 20:18:03 +0000 2017,@Johnny_Spacey You're an idiot ... this is a Caucasian Muslim extremist ... I hate him as much as I hate the other https://t.co/iuCmvDM7WN,8.17e+17,Hate speech,-0.8934,y,,n
2,8195,8129,0,1,Fri Jun 19 04:52:42 +0000 2015,3723723982.0,"North Carolina, USA",budb66,109684,i hate muslim,muslim,budb66,Mon Sep 18 13:47:47 +0000 2017,"@Ma1973sk Muslims HATE blacks,that's why I didn't understand why blm wants to hook up with them.Muslims hate anyone who isn't a Muslim",3334087930.0,Hate speech,-0.8455,y,NC,y
0,2984,3001,0,0,Wed Mar 01 23:17:19 +0000 2017,,United States,Xronos2992,33903,i hate muslim,muslim,Xronos29929,Sun Sep 17 13:14:55 +0000 2017,"I guess Londoners want more muslim hate, more muslim killings, more muslim rape of white children and women
Hard to https://t.co/V5GKSpRAPV",8.37e+17,Hate speech,-0.9417,y,,n
0,5065,4752,0,2,Sun May 10 19:31:02 +0000 2009,339539939.0,florida,USN,35546,i hate muslim,muslim,QBDAD,Sun Sep 17 00:17:34 +0000 2017,@din_stygge_faen @dwthompson1945 I love the rose. After you hug that Muslim he could be raping your daughter. You're an infidel THEY HATE U,39097744.0,Hate speech,-0.4466,y,FL,y
1,2499,2194,0,2,Sat May 17 20:40:57 +0000 2014,1370732948.0,United States,COBRA 34,120426,i hate muslim,muslim,djss1grgr,Sat Sep 16 04:01:37 +0000 2017,@Lululemonchello @SugarAndMusk Evil Muslim world I hate this nasty culture.,2502463908.0,Hate speech,-0.9239,y,,n
0,221,33,0,1,Wed Mar 25 19:53:14 +0000 2015,2922189515.0,"Monroe, MI",Quentin,3165,i hate muslim,muslim,Qstonegeorgia,Fri Sep 15 20:00:43 +0000 2017,@bellabaehr My point is entire Muslim societies will stone gays to death and shit but christians get more hate for https://t.co/oW0Ao3ztbB,3115684149.0,Hate speech,-0.8817,y,MI,y
3,915,1189,0,0,Tue Dec 30 21:10:13 +0000 2014,,"Babylon, NY",john kaltsas,8615,down with the muslim,muslim,john_kaltsas,Sun Sep 24 13:17:44 +0000 2017,Obama is a fkn hood Muslim with no reguards for AMERICA TAKE this SCUMBAG down  https://t.co/xW6dAwbYFF,2951878577.0,Hate speech,-0.8449,y,NY,y
9,62,196,0,2,Mon Oct 12 04:57:52 +0000 2009,19616219.0,"California, USA",Theseus,529,down with the muslim,muslim,everchacon,Thu Sep 21 21:27:48 +0000 2017,@MuslimAdvocates @Marriott How about you police the hate that exists with in the Muslim community? While youre at https://t.co/OKfkMPaHak,81766196.0,Hate speech,-0.5719,y,CA,y
0,827,2192,0,1,Fri Jan 15 19:58:54 +0000 2016,629482056.0,"Baltimore, MD",rodgee@tweet.com,10331,down with the muslim,muslim,rodgeeg,Wed Sep 20 22:10:56 +0000 2017,@RadioFreeRon He's the biggest criminal on the loose! Replace the DOJ he hired with Trump's men and take that Muslim punk down!,4764424675.0,Hate speech,-0.7418,y,MD,y
0,290,459,0,0,Tue Sep 19 20:23:24 +0000 2017,,"Washington, USA",Donald J Trump,127,down with the muslim,muslim,presidentDjtr,Wed Sep 20 19:31:21 +0000 2017,"I'm aching for a Muslim to blow some shit up in the US so we can start mowing them down. COME ON, GET ON WITH IT. Hold yr fire my MagaNazis!",9.1e+17,Hate speech,-0.8588,y,WA,y
1,81,275,0,0,Sun Jan 29 02:08:47 +0000 2017,,"Elmira Heights, NY",Patch,1476,towel head people are,muslim,noahthomason420,Sun Sep 17 03:46:14 +0000 2017,"Drunk people quotes:""Them people are towel head freaks""",8.26e+17,Hate speech,-0.4215,y,NY,y
0,137,84,0,1,Tue Aug 02 23:46:05 +0000 2016,244441120.0,United States,Zack,11564,towel head are,muslim,AkaZackk,Sun Sep 24 19:16:53 +0000 2017,@FaZeApex When tf you gonna say what your name is or are you to big of a bitch to admit youre a towel head,7.61e+17,Hate speech,-0.4588,y,,n
5,1,10,0,1,Fri Oct 31 19:07:04 +0000 2014,28785486.0,ocala,howard,159,towel head are,muslim,hmblount,Thu Sep 21 03:04:50 +0000 2017,@ABC This coming from a man wearing a towel as a hat. Towels are for drying off sir not for head wear,2885596915.0,Hate speech,0.0,y,,n
0,49,292,0,2,Tue Feb 17 05:40:08 +0000 2009,14173315.0,"Las Vegas, Nevada",JC Matta,415,rag head are,muslim,jcmatta,Tue Sep 19 17:50:13 +0000 2017,@NBCNews @MSNBC Fuck you you rag head Every one trusts you right? Hell NO you are murderous scum and the US should https://t.co/I2h0nu3hlk,21067470.0,Hate speech,-0.9206,y,NV,y
0,611,601,0,1,Sat Feb 27 05:10:41 +0000 2016,20749410.0,United States,FancyNancy,29594,jews are,jews,littlenancy918,Mon Sep 25 03:29:18 +0000 2017,"@finkd 
You TRAITOROUS money grubbing bastard. And you wonder why jews are viewed as they are. Go sell out Israeli elections!",7.03e+17,Hate speech,-0.9287,y,,n
1,40,40,0,0,Fri Sep 15 22:01:19 +0000 2017,,USA,Owly ?,107,jigaboo,black,TheOwlJolson,Tue Sep 26 08:17:21 +0000 2017,Real jigaboo hours. Whos up?,9.09e+17,Hate speech,0.0,y,,n
0,194,221,0,1,Sat Apr 27 21:55:45 +0000 2013,1868573107.0,"New York, USA",Juni,4855,jigaboo,black,juniman73,Mon Sep 25 15:59:17 +0000 2017,@_deneal If I called you jiggaboo would you get upset? Being that your name is Sir jigaboo shows me racially progra https://t.co/pR1Z8nw9sY,1385552851.0,Hate speech,-0.3818,y,NY,y
1,515,278,0,1,Wed May 06 23:15:00 +0000 2015,701534934.0,The Gym,jiggy,19151,jigaboo,black,Daemar13,Sat Sep 23 18:28:58 +0000 2017,@BasedVibrationz ??? get out my mentions jigaboo,3187041558.0,Hate speech,0.0,y,,n
0,1372,2544,0,0,Mon Jun 16 18:20:31 +0000 2008,,NYC,Raoul Roach,9678,jigaboo,black,rajoro,Fri Sep 22 22:53:49 +0000 2017,"""Uncle Ben"" Carson is such a jigaboo!",15136887.0,Hate speech,0.0,y,NY,y
0,669,286,0,0,Mon Jun 01 14:47:18 +0000 2015,,"Conroe, TX",Ceecee,28008,jigaboo,black,ceeforeign,Sun Sep 17 22:30:26 +0000 2017,a 2:30 call is a call for a jigaboo https://t.co/Mp3sTo1YsC,3232713037.0,Hate speech,0.0,y,TX,y
